,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyler Herro,29:10,7,14,.500,5,10,.500,0,0,,0,3,3,6,1,0,1,0,19,17.1,-24
1,Jimmy Butler,29:10,7,11,.636,2,3,.667,1,1,1.000,1,2,3,4,2,0,1,1,17,16.8,-24
2,Bam Adebayo,28:46,8,14,.571,0,0,,3,4,.750,1,4,5,2,1,1,0,0,19,17.0,-28
3,Terry Rozier,28:46,3,10,.300,1,4,.250,0,0,,0,2,2,3,1,0,0,2,7,4.1,-28
4,Haywood Highsmith,26:19,5,7,.714,4,4,1.000,0,0,,1,2,3,1,0,0,1,3,14,10.9,-8
5,Josh Richardson,23:39,4,9,.444,0,4,.000,0,0,,1,1,2,3,1,0,0,1,8,7.0,-8
6,Caleb Martin,21:41,2,12,.167,2,8,.250,2,2,1.000,1,2,3,2,1,0,0,0,8,4.1,-25
7,Duncan Robinson,20:01,2,6,.333,1,5,.200,0,0,,0,0,0,2,0,0,0,3,5,1.8,-13
8,Thomas Bryant,12:37,3,4,.750,0,1,.000,1,2,.500,3,2,5,2,0,0,0,1,7,8.7,-4
9,Nikola Jović,6:37,1,4,.250,1,2,.500,0,0,,2,1,3,0,0,0,1,0,3,1.3,-1
10,Orlando Robinson,6:37,0,1,.000,0,0,,3,4,.750,1,1,2,0,0,0,0,0,3,2.9,-1
11,Cole Swider,6:37,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-1
