,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kyle Kuzma,34:18,12,24,.500,1,8,.125,1,1,1.000,2,4,6,5,0,0,5,0,26,15.1,-8
1,Tyus Jones,34:09,5,12,.417,2,4,.500,0,0,,0,6,6,14,1,0,0,1,12,17.8,-8
2,Daniel Gafford,30:59,6,7,.857,0,0,,1,2,.500,2,7,9,1,1,4,0,2,13,17.3,0
3,Jordan Poole,28:20,6,12,.500,3,7,.429,3,4,.750,0,2,2,2,2,2,0,5,18,15.0,-3
4,Deni Avdija,27:07,5,9,.556,1,1,1.000,2,2,1.000,0,6,6,5,1,1,3,1,13,12.3,-1
5,Bilal Coulibaly,28:53,0,5,.000,0,2,.000,2,2,1.000,0,1,1,2,3,0,2,1,2,0.8,-14
6,Corey Kispert,20:18,4,9,.444,0,4,.000,0,0,,0,0,0,1,3,0,0,0,8,7.0,-20
7,Marvin Bagley III,16:11,4,5,.800,0,0,,6,9,.667,1,2,3,1,0,0,1,2,14,11.1,-15
8,Landry Shamet,10:31,1,4,.250,0,3,.000,0,0,,0,0,0,1,0,0,0,2,2,-0.5,-6
9,Delon Wright,5:04,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,0
10,Trey Jemison,0:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0
11,Anthony Gill,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
12,Johnny Davis,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
13,Jules Bernard,0:50,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
14,Patrick Baldwin Jr.,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
15,Jared Butler,Did Not Play,,,,,,,,,,,,,,,,,,,,
16,Eugene Omoruyi,Did Not Play,,,,,,,,,,,,,,,,,,,,
