,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jordan Poole,33:15,.500,.500,.385,.000,0.0,3.5,1.8,11.6,2.9,2.3,23.5,21.4,85,115,-8.7
1,Tyus Jones,32:29,.469,.469,.250,.000,3.7,3.6,3.6,37.3,3.0,2.4,5.9,21.9,121,115,1.2
2,Kyle Kuzma,31:38,.455,.389,.222,.222,7.6,33.3,20.6,21.4,0.0,4.9,9.2,28.8,108,112,-4.2
3,Daniel Gafford,28:15,.694,.750,.000,1.000,34.0,20.7,27.3,9.5,3.4,2.7,8.0,18.6,148,109,5.3
4,Deni Avdija,25:09,.549,.500,.000,.833,9.5,27.9,18.8,23.7,1.9,3.1,26.8,18.7,107,110,-1.7
5,Bilal Coulibaly,30:37,1.009,1.000,.333,.167,3.9,0.0,1.9,4.1,3.2,2.5,13.4,10.2,166,115,5.0
6,Corey Kispert,19:51,.667,.667,.833,.000,0.0,23.6,11.9,18.7,0.0,3.9,14.3,14.8,128,115,1.6
7,Marvin Bagley III,19:44,.868,.833,.000,1.000,0.0,17.8,9.0,7.2,0.0,0.0,36.7,29.0,101,120,-7.9
8,Landry Shamet,10:00,.750,.750,1.000,.000,0.0,0.0,0.0,26.4,0.0,0.0,0.0,16.8,168,124,8.4
9,Delon Wright,9:00,.833,.833,.333,.000,0.0,26.0,13.2,15.1,0.0,0.0,0.0,14.0,173,118,4.8
