,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Luka Dončić,42:48,.597,.567,.433,.200,0.0,27.4,13.4,43.8,0.0,0.0,13.3,37.9,116,139,4.2
1,P.J. Washington,37:04,.776,.750,.667,.167,3.0,19.0,10.8,10.8,1.3,2.4,0.0,15.0,163,136,8.7
2,Kyrie Irving,36:22,.554,.500,.474,.211,6.1,16.1,11.0,11.5,0.0,0.0,0.0,24.6,126,141,-1.1
3,Josh Green,25:34,.429,.429,.143,.000,4.4,4.6,4.5,0.0,1.9,3.5,22.2,15.2,73,136,-10.8
4,Dereck Lively II,15:30,.000,.000,.000,.000,7.2,0.0,3.7,0.0,0.0,0.0,33.3,8.4,29,144,-20.3
5,Daniel Gafford,21:03,.870,1.000,.000,.714,15.9,38.9,27.1,15.7,2.3,12.7,0.0,18.9,182,122,18.6
6,Dante Exum,15:32,1.064,1.000,.000,2.000,0.0,15.1,7.4,14.7,3.1,0.0,0.0,5.2,226,134,2.1
7,Maxi Kleber,15:26,.000,.000,1.000,.000,0.0,7.6,3.7,0.0,0.0,0.0,0.0,8.4,0,142,-19.4
8,Tim Hardaway Jr.,12:58,.375,.375,.625,.000,8.6,0.0,4.4,9.8,0.0,0.0,0.0,26.6,93,144,-9.2
9,Derrick Jones Jr.,11:40,1.000,1.000,.000,.000,0.0,0.0,0.0,10.1,0.0,7.6,50.0,7.4,102,138,-2.9
10,Jaden Hardy,2:01,.347,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,81,144,-25.8
11,A.J. Lawson,2:01,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,200,144,11.7
12,Dwight Powell,2:01,,,,,0.0,0.0,0.0,0.0,23.8,0.0,,0.0,0,89,16.6
13,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
