,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles Bridges,38:54,10,20,.500,1,6,.167,0,2,.000,1,9,10,5,3,1,3,2,21,17.0,-22
1,Brandon Miller,38:48,11,19,.579,3,6,.500,4,5,.800,1,6,7,3,0,1,1,1,29,23.6,-19
2,Nick Richards,37:14,2,2,1.000,0,0,,1,4,.250,4,4,8,1,0,2,3,3,5,5.1,-13
3,P.J. Washington,35:07,7,19,.368,2,9,.222,0,0,,0,2,2,2,0,1,1,0,16,7.2,-12
4,Cody Martin,30:48,5,10,.500,3,5,.600,1,1,1.000,0,6,6,8,1,0,5,2,14,11.6,-3
5,Leaky Black,11:55,0,0,,0,0,,0,0,,0,3,3,1,0,0,0,0,0,1.6,+1
6,Nick Smith Jr.,11:42,2,5,.400,2,4,.500,0,0,,0,0,0,0,0,0,0,0,6,3.3,+1
7,Frank Ntilikina,11:11,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,3,0,-0.9,-11
8,Ish Smith,11:11,0,1,.000,0,0,,0,0,,0,0,0,3,0,0,0,1,0,1.0,-11
9,Nathan Mensah,6:01,0,0,,0,0,,0,0,,1,0,1,0,0,1,0,1,0,1.0,-7
10,JT Thor,2:23,0,2,.000,0,1,.000,1,2,.500,1,0,1,0,0,0,0,0,1,-0.1,-3
11,James Bouknight,2:23,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-3
12,Bryce McGowens,2:23,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-3
