,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,LaMelo Ball,39:49,13,31,.419,6,16,.375,2,3,.667,2,6,8,13,1,0,4,2,34,25.6,+4
1,Miles Bridges,37:18,11,18,.611,3,7,.429,8,10,.800,2,8,10,0,2,0,3,2,33,26.0,-1
2,Mark Williams,34:34,4,10,.400,0,0,,3,6,.500,5,10,15,0,0,3,0,4,11,11.4,+6
3,Brandon Miller,31:29,6,12,.500,3,6,.500,0,0,,0,0,0,3,1,0,0,2,15,11.3,-2
4,Gordon Hayward,29:55,2,8,.250,0,1,.000,0,0,,1,8,9,6,0,0,3,1,4,3.1,-18
5,JT Thor,22:46,2,5,.400,1,3,.333,0,0,,0,4,4,1,0,0,0,1,5,3.8,+7
6,Bryce McGowens,22:36,4,5,.800,3,4,.750,2,2,1.000,1,2,3,0,1,1,1,1,13,12.7,+11
7,Ish Smith,20:11,0,1,.000,0,0,,0,0,,0,0,0,4,1,0,1,1,0,1.7,+14
8,Nick Smith Jr.,1:22,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-6
9,James Bouknight,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Théo Maledon,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,P.J. Washington,Did Not Dress,,,,,,,,,,,,,,,,,,,,
