,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyrie Irving,40:19,.574,.537,.519,.148,0.0,15.3,7.6,31.5,1.3,0.0,3.4,34.5,123,131,5.0
1,Tim Hardaway Jr.,39:20,.611,.559,.471,.353,0.0,12.5,6.3,0.0,0.0,0.0,0.0,23.3,126,135,-3.8
2,Dwight Powell,33:39,.532,.000,.000,2.000,18.3,14.6,16.5,30.8,4.8,0.0,34.7,4.0,173,123,6.2
3,Josh Green,32:23,.507,.438,.375,.250,7.6,15.2,11.4,18.2,0.0,0.0,25.3,17.1,100,134,-7.7
4,Derrick Jones Jr.,27:56,.984,.950,.500,.500,0.0,17.6,8.8,7.4,0.0,0.0,7.6,22.1,176,133,10.2
5,Jaden Hardy,23:21,.500,.500,.500,.000,0.0,10.5,5.3,6.7,0.0,0.0,20.0,20.0,82,136,-11.1
6,Grant Williams,14:21,.000,.000,1.000,.000,8.6,0.0,4.3,9.0,0.0,6.8,50.0,13.0,34,135,-21.4
7,Seth Curry,11:36,.500,.500,.667,.000,0.0,0.0,0.0,0.0,4.6,0.0,0.0,12.1,102,129,-6.9
8,Maxi Kleber,11:00,.333,.333,.667,.000,11.2,11.2,11.2,13.4,4.9,0.0,25.0,17.0,78,125,-6.0
9,A.J. Lawson,6:05,.436,.333,.333,.333,0.0,20.2,10.1,27.1,0.0,0.0,22.5,34.1,82,133,-13.5
10,Richaun Holmes,Did Not Play,,,,,,,,,,,,,,,
11,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
12,Brandon Williams,Did Not Play,,,,,,,,,,,,,,,
