,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Collin Sexton,31:50,11,17,.647,2,5,.400,3,3,1.000,1,1,2,4,1,0,2,2,27,21.5,+17
1,Talen Horton-Tucker,30:08,9,19,.474,0,6,.000,5,6,.833,1,1,2,4,4,0,3,2,23,16.9,+31
2,Walker Kessler,26:26,5,6,.833,0,1,.000,0,0,,2,8,10,4,1,7,1,0,10,19.3,+23
3,Simone Fontecchio,24:56,7,8,.875,5,5,1.000,5,5,1.000,1,4,5,0,1,0,0,0,24,24.1,+24
4,Kelly Olynyk,24:19,1,6,.167,0,3,.000,0,0,,1,9,10,7,0,0,0,1,2,6.1,+27
5,Ochai Agbaji,26:20,7,12,.583,2,6,.333,0,0,,0,3,3,2,0,0,1,3,16,10.5,-17
6,Kris Dunn,26:20,3,8,.375,0,2,.000,0,0,,1,1,2,5,0,0,0,2,6,5.3,-17
7,Taylor Hendricks,25:12,4,9,.444,2,5,.400,0,0,,3,4,7,0,1,0,2,1,10,7.2,-21
8,Omer Yurtseven,21:34,2,7,.286,0,0,,0,0,,3,1,4,1,1,2,2,3,4,2.2,-15
9,Micah Potter,2:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-12
10,John Collins,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Dress,,,,,,,,,,,,,,,,,,,,
