,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kevin Durant,36:14,7,18,.389,3,5,.600,11,11,1.000,0,9,9,4,1,2,3,1,28,22.7,-13
1,Grayson Allen,31:54,2,8,.250,1,3,.333,2,2,1.000,2,4,6,1,1,1,2,2,7,4.4,-19
2,Bradley Beal,30:28,6,17,.353,0,5,.000,3,6,.500,1,7,8,5,0,0,5,5,15,3.6,-18
3,Jusuf Nurkić,25:31,1,6,.167,0,3,.000,1,2,.500,3,5,8,1,1,2,2,3,3,2.3,-15
4,Josh Okogie,21:21,0,3,.000,0,2,.000,8,8,1.000,1,1,2,1,0,1,1,1,8,6.9,-8
5,Jordan Goodwin,29:08,4,10,.400,3,7,.429,0,0,,1,4,5,3,1,1,1,2,11,9.5,+3
6,Keita Bates-Diop,26:45,3,9,.333,0,1,.000,0,0,,4,4,8,2,0,0,1,3,6,4.1,-4
7,Drew Eubanks,20:42,7,9,.778,0,0,,1,2,.500,4,1,5,1,0,0,2,1,15,12.5,+4
8,Yuta Watanabe,17:13,2,2,1.000,2,2,1.000,0,0,,0,0,0,2,0,0,0,1,6,6.4,+10
9,Chimezie Metu,0:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
10,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Bol Bol,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Nassir Little,Did Not Play,,,,,,,,,,,,,,,,,,,,
