,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shai Gilgeous-Alexander,38:15,.669,.595,.238,.476,2.7,12.9,7.3,28.4,3.8,0.0,10.6,31.7,132,127,9.6
1,Jalen Williams,34:08,.746,.706,.294,.235,0.0,21.6,9.8,13.8,0.0,0.0,5.1,24.7,146,134,4.8
2,Chet Holmgren,34:04,.470,.472,.333,.278,12.0,21.7,16.4,0.0,1.4,7.3,0.0,25.3,108,125,-3.0
3,Luguentz Dort,30:06,.444,.444,.667,.000,3.4,16.4,9.3,0.0,0.0,2.7,18.2,15.6,78,133,-9.9
4,Cason Wallace,24:11,.417,.417,.667,.000,4.2,10.2,6.9,18.9,2.0,0.0,0.0,10.6,121,132,-1.5
5,Kenrich Williams,22:50,.917,.917,.667,.000,4.5,5.4,4.9,28.0,2.1,3.6,0.0,11.2,194,129,15.8
6,Isaiah Joe,20:19,.318,.318,.545,.000,5.0,24.2,13.7,6.1,0.0,8.1,15.4,27.3,66,127,-12.3
7,Ousmane Dieng,10:42,.833,.833,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,161,138,-2.6
8,Dāvis Bertāns,10:21,.750,.750,1.000,.000,0.0,11.9,5.4,11.2,0.0,0.0,0.0,8.3,162,136,0.9
9,Aaron Wiggins,6:08,.000,.000,.000,.000,16.7,0.0,9.1,17.0,0.0,0.0,50.0,13.9,59,138,-14.4
10,Jaylin Williams,5:48,.000,.000,1.000,.000,0.0,42.4,19.2,18.0,0.0,0.0,0.0,7.4,59,131,-8.8
11,Olivier Sarr,3:08,,,,,32.6,39.3,35.6,33.3,0.0,0.0,,0.0,227,131,7.4
12,Tre Mann,Did Not Play,,,,,,,,,,,,,,,
13,Vasilije Micić,Did Not Play,,,,,,,,,,,,,,,
14,Lindy Waters III,Did Not Play,,,,,,,,,,,,,,,
