,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Davis,41:52,.550,.548,.048,.286,8.8,19.5,14.7,23.3,1.2,4.2,11.3,28.0,113,120,-0.3
1,LeBron James,37:18,.835,.775,.250,.450,6.6,13.7,10.5,29.8,2.6,4.8,11.1,31.8,152,118,19.3
2,Cam Reddish,27:51,.286,.286,.571,.000,4.4,11.0,8.0,27.7,1.7,0.0,0.0,11.1,115,123,-3.6
3,Taurean Prince,27:40,.635,.571,.714,.286,4.4,18.5,12.1,4.2,1.8,6.4,0.0,12.5,137,117,-0.5
4,Jarred Vanderbilt,23:44,.250,.250,.250,.000,5.2,21.5,14.1,0.0,2.0,3.7,20.0,9.3,57,117,-8.9
5,Rui Hachimura,29:35,.706,.679,.357,.143,0.0,20.7,11.3,9.5,1.6,0.0,0.0,22.1,139,121,4.4
6,Austin Reaves,28:24,.652,.625,.625,.125,0.0,10.8,5.9,37.8,0.0,0.0,10.6,14.6,144,127,0.7
7,D'Angelo Russell,17:28,.727,.722,.667,.333,0.0,5.8,3.2,24.8,0.0,0.0,8.8,28.5,131,129,3.6
8,Jaxson Hayes,6:08,,,,,0.0,0.0,0.0,16.7,0.0,0.0,,0.0,234,130,-2.1
9,Max Christie,Did Not Play,,,,,,,,,,,,,,,
10,Jalen Hood-Schifino,Did Not Play,,,,,,,,,,,,,,,
11,Maxwell Lewis,Did Not Play,,,,,,,,,,,,,,,
12,Christian Wood,Did Not Play,,,,,,,,,,,,,,,
