,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,32:53,9,20,.450,1,3,.333,1,3,.333,2,3,5,2,1,1,0,1,20,13.8,-29
1,Nikola Vučević,31:57,5,8,.625,0,2,.000,1,1,1.000,1,8,9,4,3,2,4,2,11,12.9,-19
2,Coby White,30:35,4,14,.286,2,7,.286,5,6,.833,1,3,4,4,0,0,0,3,15,9.6,-8
3,Patrick Williams,30:02,4,10,.400,0,4,.000,0,0,,2,1,3,4,2,0,0,3,8,7.9,-3
4,Zach LaVine,24:43,4,16,.250,2,9,.222,6,6,1.000,0,4,4,3,0,0,4,3,16,4.5,+1
5,Torrey Craig,21:41,4,6,.667,3,4,.750,0,0,,4,3,7,1,0,0,1,2,11,11.0,-12
6,Alex Caruso,19:37,2,5,.400,1,4,.250,1,2,.500,0,2,2,3,2,0,1,1,6,6.2,-19
7,Andre Drummond,15:58,3,4,.750,0,0,,0,0,,3,2,5,1,1,0,1,1,6,7.4,-1
8,Jevon Carter,15:56,1,4,.250,1,4,.250,0,0,,0,1,1,2,0,0,0,0,3,2.3,-15
9,Ayo Dosunmu,9:18,3,5,.600,2,4,.500,0,0,,0,0,0,1,1,0,1,0,8,6.4,+3
10,Julian Phillips,3:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
11,Dalen Terry,3:40,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,-0.1,+1
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,,
