,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyrie Irving,41:24,.607,.518,.321,.536,0.0,21.9,10.3,33.9,0.0,2.0,8.0,39.1,130,126,5.6
1,Tim Hardaway Jr.,40:38,.748,.674,.652,.435,0.0,6.4,3.0,9.1,1.2,0.0,12.7,33.3,135,128,8.2
2,Josh Green,29:50,.611,.688,.625,.750,3.8,13.0,8.1,14.8,0.0,0.0,8.6,16.8,125,129,-3.0
3,Dereck Lively II,26:14,1.042,1.000,.000,1.000,30.5,24.7,27.8,5.2,0.0,0.0,41.0,8.0,159,127,-3.5
4,Maxi Kleber,19:16,.515,.333,.667,.667,0.0,33.7,15.8,6.8,0.0,8.6,20.5,10.9,100,118,-5.6
5,Grant Williams,31:03,.500,.500,.571,.000,0.0,12.5,5.9,31.5,4.8,0.0,0.0,9.7,147,119,5.6
6,Dwight Powell,16:02,1.000,1.000,.000,.000,21.4,8.1,15.2,18.1,0.0,10.3,0.0,5.4,222,121,5.6
7,Jaden Hardy,15:19,.357,.357,.714,.000,7.5,25.4,15.9,9.6,0.0,0.0,0.0,19.7,99,127,-10.5
8,A.J. Lawson,13:37,.500,.500,.667,.000,8.4,0.0,4.5,0.0,0.0,6.1,0.0,9.5,126,126,-2.5
9,Seth Curry,6:36,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0,131,-24.1
10,Richaun Holmes,Did Not Play,,,,,,,,,,,,,,,
11,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
12,Olivier-Maxence Prosper,Did Not Play,,,,,,,,,,,,,,,
13,Brandon Williams,Did Not Play,,,,,,,,,,,,,,,
