,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Desmond Bane,35:38,11,26,.423,5,12,.417,4,5,.800,0,6,6,7,1,0,2,1,31,22.1,-7
1,Vince Williams Jr.,34:39,1,5,.200,0,3,.000,0,0,,1,3,4,3,3,1,2,2,2,3.5,+14
2,Ja Morant,34:26,7,16,.438,1,3,.333,5,6,.833,0,5,5,8,0,0,2,0,20,16.3,+15
3,Jaren Jackson Jr.,33:20,8,10,.800,2,4,.500,3,3,1.000,2,6,8,1,1,0,7,4,21,13.5,-8
4,Bismack Biyombo,16:56,1,4,.250,0,0,,0,1,.000,1,2,3,1,0,1,0,2,2,1.1,0
5,Santi Aldama,25:03,5,7,.714,3,5,.600,0,0,,0,3,3,2,1,0,2,0,13,11.4,+24
6,John Konchar,20:51,2,4,.500,2,4,.500,0,0,,1,5,6,1,1,2,0,1,6,8.9,+11
7,Xavier Tillman Sr.,20:41,2,3,.667,0,0,,1,4,.250,3,2,5,2,0,1,1,2,5,5.5,+10
8,Ziaire Williams,18:26,6,9,.667,3,4,.750,1,2,.500,0,1,1,2,1,2,2,2,16,13.0,+6
9,Jacob Gilyard,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,David Roddy,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Derrick Rose,Did Not Play,,,,,,,,,,,,,,,,,,,,
