,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jaren Jackson Jr.,35:27,13,21,.619,2,5,.400,9,10,.900,1,8,9,2,1,1,4,4,37,27.7,-7
1,Jaylen Nowell,34:18,3,12,.250,0,4,.000,2,2,1.000,0,1,1,2,1,0,1,5,8,0.5,-7
2,David Roddy,30:02,3,7,.429,2,3,.667,0,0,,2,4,6,1,1,0,1,2,8,6.8,-10
3,Desmond Bane,29:58,10,17,.588,3,6,.500,4,5,.800,1,2,3,5,2,1,2,5,27,22.2,-3
4,Bismack Biyombo,17:18,1,5,.200,0,0,,0,0,,2,3,5,1,0,3,2,4,2,0.4,-3
5,Santi Aldama,30:54,3,10,.300,1,6,.167,0,0,,0,7,7,1,3,1,1,5,7,4.7,-5
6,Vince Williams Jr.,29:44,3,5,.600,1,3,.333,5,5,1.000,0,5,5,2,0,0,1,6,12,9.2,+2
7,John Konchar,19:53,2,5,.400,0,2,.000,2,2,1.000,2,2,4,0,1,1,2,0,6,5.0,-2
8,Xavier Tillman Sr.,12:24,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,1,1,0,2,-0.7,0
9,Jacob Gilyard,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Shaquille Harrison,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
