,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jimmy Butler,33:50,5,12,.417,1,3,.333,6,6,1.000,1,10,11,11,3,1,0,0,17,25.7,+16
1,Tyler Herro,29:08,10,15,.667,4,7,.571,0,0,,1,5,6,7,0,0,1,1,24,23.2,+16
2,Bam Adebayo,28:47,10,14,.714,0,0,,0,2,.000,0,5,5,2,1,0,1,4,20,14.7,+17
3,Terry Rozier,28:12,5,15,.333,2,7,.286,1,1,1.000,1,1,2,5,0,0,1,3,13,6.8,+16
4,Caleb Martin,25:00,4,6,.667,1,3,.333,0,0,,2,3,5,2,2,0,1,2,9,10.3,+13
5,Jaime Jaquez Jr.,27:57,4,6,.667,0,2,.000,2,5,.400,0,3,3,0,0,0,2,1,10,4.7,-1
6,Josh Richardson,26:28,2,6,.333,1,4,.250,4,4,1.000,0,4,4,0,0,0,0,2,9,6.0,-3
7,Duncan Robinson,18:59,1,6,.167,1,6,.167,3,3,1.000,0,2,2,2,1,0,2,2,6,2.4,-4
8,Kevin Love,16:47,2,7,.286,2,6,.333,0,0,,0,6,6,0,1,1,1,3,6,3.2,0
9,Orlando Robinson,2:26,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,2,2,1.5,-5
10,Nikola Jović,2:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-5
11,Thomas Bryant,Did Not Play,,,,,,,,,,,,,,,,,,,,
