,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kelly Oubre Jr.,31:12,.586,.550,.250,.150,7.7,18.6,12.6,7.7,0.0,0.0,4.5,31.4,123,141,-2.1
1,Patrick Beverley,30:22,.595,.500,.300,.400,0.0,4.8,2.2,27.2,1.7,0.0,14.5,19.9,119,140,-1.7
2,Paul Reed,24:17,.652,.688,.125,.125,14.8,18.0,16.2,21.9,2.1,7.1,19.2,18.9,121,132,4.2
3,Nicolas Batum,24:11,.300,.300,.800,.000,14.9,6.0,10.9,5.7,0.0,0.0,0.0,9.1,106,144,-8.1
4,Tobias Harris,20:23,.418,.333,.333,.444,5.9,21.4,12.9,7.9,0.0,0.0,0.0,23.2,104,140,-7.6
5,Marcus Morris,21:43,.571,.500,.429,.286,0.0,13.4,6.1,0.0,0.0,0.0,27.6,22.0,84,142,-12.3
6,Mo Bamba,18:44,.500,.500,.500,.000,0.0,38.8,17.5,8.0,2.7,13.7,0.0,9.4,117,122,-0.3
7,KJ Martin,17:33,.615,.500,.000,.500,0.0,8.3,3.7,8.7,0.0,0.0,29.1,17.2,94,143,-14.1
8,Danuel House Jr.,15:46,.532,.000,1.000,2.000,0.0,9.2,4.2,16.5,0.0,0.0,0.0,5.2,150,143,-4.7
9,Furkan Korkmaz,9:49,.258,.000,.667,.667,0.0,0.0,0.0,13.2,0.0,0.0,20.5,21.8,58,145,-22.5
10,Ricky Council IV,9:06,.694,.500,.000,1.000,26.4,0.0,14.5,0.0,5.6,0.0,0.0,27.8,162,133,14.8
11,Terquavion Smith,9:06,.375,.375,1.000,.000,0.0,0.0,0.0,16.6,5.6,0.0,20.0,24.1,74,132,-8.5
12,Jaden Springer,7:48,.694,.625,.250,1.000,15.4,18.6,16.9,0.0,6.5,0.0,25.8,43.7,107,126,4.3
