,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cade Cunningham,31:26,10,17,.588,0,2,.000,5,6,.833,0,1,1,6,1,0,2,3,25,19.0,-13
1,Bojan Bogdanović,30:51,8,15,.533,2,6,.333,6,6,1.000,1,1,2,2,0,0,2,3,24,15.9,-16
2,Ausar Thompson,23:37,3,6,.500,1,3,.333,0,0,,0,6,6,1,0,0,0,4,7,4.9,-17
3,Marvin Bagley III,21:58,6,11,.545,0,0,,0,1,.000,3,4,7,1,1,2,0,3,12,11.5,-17
4,Killian Hayes,14:09,1,4,.250,0,0,,0,0,,0,4,4,5,0,0,1,0,2,3.3,-3
5,Jaden Ivey,28:12,5,17,.294,2,6,.333,1,2,.500,1,3,4,2,1,1,1,0,13,6.4,-32
6,Isaiah Livers,26:33,1,8,.125,0,5,.000,0,0,,2,2,4,1,3,1,0,1,2,2.8,-17
7,James Wiseman,26:02,7,9,.778,0,0,,3,3,1.000,3,3,6,5,1,0,0,4,17,19.4,-15
8,Marcus Sasser,16:46,2,4,.500,1,2,.500,6,6,1.000,0,1,1,2,2,0,2,2,11,9.9,-15
9,Kevin Knox,9:18,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,2,0,-1.2,0
10,Joe Harris,6:41,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-4
11,Alec Burks,4:26,0,2,.000,0,2,.000,1,2,.500,0,1,1,0,0,0,0,0,1,-0.5,-11
12,Isaiah Stewart,Did Not Dress,,,,,,,,,,,,,,,,,,,,
