,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Donovan Mitchell,32:53,.694,.675,.550,.100,0.0,5.8,3.4,20.9,3.0,0.0,0.0,29.5,142,114,6.9
1,Jarrett Allen,29:34,.808,.800,.000,.400,4.6,19.5,13.4,12.8,0.0,6.6,0.0,18.4,171,113,5.9
2,Evan Mobley,27:45,.427,.417,.083,.167,4.9,45.0,28.5,28.6,3.5,3.5,0.0,21.5,121,99,3.2
3,Darius Garland,27:36,.739,.714,.571,.143,5.0,3.5,4.1,19.7,0.0,0.0,21.2,15.9,135,121,-4.3
4,Max Strus,26:23,.846,.846,.769,.000,5.2,14.6,10.7,10.0,3.7,0.0,0.0,22.9,159,110,13.8
5,Isaac Okoro,24:44,.868,1.000,.500,1.000,0.0,0.0,0.0,0.0,4.0,4.0,25.8,14.6,106,110,-0.1
6,Caris LeVert,23:54,.618,.625,.333,.333,5.7,20.1,14.2,36.1,2.0,0.0,6.8,28.6,136,112,3.8
7,Dean Wade,15:25,1.500,1.500,1.000,.000,0.0,31.1,18.3,13.9,0.0,0.0,0.0,6.0,276,114,12.2
8,Georges Niang,15:15,.250,.250,.750,.000,0.0,18.9,11.1,13.2,0.0,0.0,33.3,18.3,57,116,-21.0
9,Sam Merrill,10:57,1.125,1.125,1.000,.000,0.0,0.0,0.0,23.2,4.5,0.0,0.0,16.9,209,112,23.4
10,Damian Jones,2:47,,,,,0.0,34.5,20.3,33.8,0.0,35.2,100.0,16.7,62,86,1.5
11,Craig Porter Jr.,2:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-10.6
