,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Killian Hayes,38:37,.625,.625,.500,.000,7.8,6.9,7.4,31.1,1.3,0.0,0.0,8.2,171,130,2.6
1,Isaiah Stewart,34:53,.571,.500,.429,.857,5.7,22.9,13.1,0.0,0.0,5.7,17.2,13.2,107,126,-6.3
2,Cade Cunningham,33:33,.455,.409,.318,.227,0.0,7.9,3.4,53.2,1.5,0.0,19.9,35.6,98,130,-5.9
3,Jalen Duren,25:04,.676,.625,.000,.250,0.0,26.6,11.4,6.1,0.0,0.0,10.1,15.6,129,130,-5.4
4,Ausar Thompson,25:03,.398,.294,.353,.412,20.0,10.6,16.0,30.5,0.0,4.0,13.0,36.4,102,130,-9.3
5,Joe Harris,23:56,.500,.500,.750,.000,4.2,11.1,7.2,5.7,2.1,0.0,11.1,14.9,106,128,-6.3
6,Marcus Sasser,23:23,.873,.850,.800,.200,4.3,5.7,4.9,21.5,2.1,0.0,0.0,18.4,187,129,16.4
7,Jaden Ivey,21:30,.773,.750,.500,.667,14.0,24.8,18.6,0.0,0.0,4.7,20.5,17.9,126,127,-0.8
8,Marvin Bagley III,13:21,.429,.429,.000,.000,30.0,49.9,38.5,0.0,0.0,7.5,12.5,23.7,100,120,-5.3
9,Stanley Umude,0:36,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,0,135,-74.3
10,Malcolm Cazalon,Did Not Play,,,,,,,,,,,,,,,
11,Jared Rhoden,Did Not Play,,,,,,,,,,,,,,,
12,James Wiseman,Did Not Play,,,,,,,,,,,,,,,
