,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tobias Harris,37:49,10,18,.556,2,4,.500,4,4,1.000,6,4,10,2,2,0,2,2,26,23.4,-15
1,Kelly Oubre Jr.,34:36,7,14,.500,0,3,.000,1,2,.500,3,3,6,0,1,0,2,2,15,8.8,-15
2,Joel Embiid,29:48,5,18,.278,2,6,.333,2,2,1.000,1,6,7,2,2,0,8,5,14,-0.7,-21
3,Danuel House Jr.,29:08,1,4,.250,1,3,.333,4,4,1.000,1,0,1,0,2,0,0,2,7,6.5,-21
4,Patrick Beverley,27:35,4,12,.333,2,4,.500,2,2,1.000,2,3,5,2,2,1,1,4,12,9.0,-19
5,KJ Martin,26:25,1,2,.500,0,1,.000,0,3,.000,0,2,2,0,1,1,2,3,2,-1.1,+16
6,Furkan Korkmaz,22:12,6,8,.750,5,6,.833,2,3,.667,0,2,2,3,0,0,0,1,19,17.7,+5
7,Jaden Springer,21:02,4,7,.571,1,3,.333,1,1,1.000,0,5,5,2,4,0,1,4,10,11.0,+8
8,Paul Reed,9:53,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+3
9,Ricky Council IV,1:32,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-1
10,Mo Bamba,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Marcus Morris,Did Not Dress,,,,,,,,,,,,,,,,,,,,
12,Terquavion Smith,Did Not Play,,,,,,,,,,,,,,,,,,,,
