,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,LaMelo Ball,32:34,.766,.750,.400,.100,9.8,19.0,13.6,35.6,1.6,2.9,8.7,30.4,153,136,19.4
1,Gordon Hayward,29:06,.333,.333,.111,.000,0.0,5.3,2.2,8.4,0.0,0.0,18.2,16.4,70,144,-17.2
2,Mark Williams,23:28,.850,.800,.000,.400,9.1,13.2,10.8,11.4,4.4,0.0,14.5,12.7,158,132,3.7
3,P.J. Washington,21:40,.225,.188,.625,.250,4.9,7.1,5.8,15.9,0.0,4.3,18.4,21.7,64,140,-16.5
4,Brandon Miller,9:56,.854,.917,.333,.167,10.7,31.2,19.1,0.0,0.0,0.0,0.0,28.1,163,139,18.3
5,Théo Maledon,25:00,.250,.250,.583,.000,8.5,0.0,5.1,19.1,0.0,0.0,14.3,24.3,75,145,-16.7
6,JT Thor,23:02,.436,.500,.833,.333,9.3,13.4,11.0,0.0,0.0,4.1,12.7,14.8,92,139,-10.5
7,Nick Richards,22:11,.810,.778,.000,.222,4.8,20.9,11.4,0.0,0.0,0.0,16.8,23.2,132,140,-2.8
8,Bryce McGowens,18:54,.250,.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,62,145,-14.3
9,Ish Smith,17:28,.500,.500,.000,.000,6.1,35.5,18.1,14.3,5.9,0.0,0.0,9.9,135,124,3.0
10,Nick Smith Jr.,7:44,.250,.250,.667,.000,0.0,0.0,0.0,32.8,0.0,0.0,0.0,33.6,82,145,-12.0
11,Leaky Black,5:39,1.250,1.250,.500,.000,0.0,54.8,22.4,0.0,0.0,16.7,0.0,15.3,250,123,26.0
12,Amari Bailey,3:18,.333,.333,.000,.000,64.6,0.0,38.3,0.0,0.0,0.0,0.0,39.4,107,145,-4.1
