,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cade Cunningham,39:26,10,22,.455,2,6,.333,6,7,.857,1,5,6,10,2,1,6,2,28,21.3,+1
1,Jaden Ivey,35:01,9,16,.563,2,5,.400,4,4,1.000,2,3,5,7,3,2,5,4,24,21.4,+5
2,Bojan Bogdanović,34:35,3,12,.250,2,7,.286,0,0,,0,1,1,1,0,1,1,4,8,-0.1,-1
3,Isaiah Stewart,32:23,3,4,.750,1,1,1.000,0,1,.000,2,8,10,4,0,1,0,0,7,12.3,+12
4,Marvin Bagley III,30:39,10,12,.833,0,1,.000,2,2,1.000,2,3,5,0,0,0,0,3,22,18.7,+6
5,Ausar Thompson,18:39,3,3,1.000,0,0,,1,2,.500,1,1,2,1,1,2,3,2,7,6.0,-18
6,James Wiseman,15:14,1,2,.500,0,0,,0,0,,2,3,5,0,0,1,2,1,2,1.6,-16
7,Marcus Sasser,12:53,3,8,.375,2,5,.400,0,0,,1,2,3,0,0,0,2,0,8,2.9,-13
8,Isaiah Livers,12:36,0,3,.000,0,3,.000,0,0,,1,2,3,1,0,0,1,2,0,-1.9,-7
9,Alec Burks,8:34,1,4,.250,0,3,.000,3,3,1.000,0,1,1,0,0,1,0,1,5,3.2,-9
10,Joe Harris,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Killian Hayes,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Kevin Knox,Did Not Play,,,,,,,,,,,,,,,,,,,,
