,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Donovan Mitchell,38:09,.483,.429,.429,.190,0.0,7.6,3.3,17.4,1.4,3.1,8.1,28.5,110,141,-1.7
1,Max Strus,34:03,.792,.792,.750,.000,6.6,12.8,9.3,16.1,1.5,0.0,7.7,16.7,160,141,8.7
2,Darius Garland,33:42,.508,.464,.571,.286,0.0,12.9,5.6,22.6,0.0,0.0,6.0,21.8,123,145,-3.5
3,Evan Mobley,30:06,.571,.571,.000,.000,26.0,24.2,25.2,9.9,1.7,0.0,17.6,24.8,118,138,-4.1
4,Jarrett Allen,22:23,.820,.833,.000,.500,19.9,32.5,25.4,6.3,0.0,0.0,21.5,18.3,140,141,0.4
5,Caris LeVert,28:21,.671,.615,.231,.462,3.9,10.3,6.7,5.1,0.0,0.0,11.3,27.3,128,144,-2.0
6,Georges Niang,21:42,.857,.857,.571,.000,0.0,6.7,2.9,6.5,0.0,0.0,0.0,14.1,176,145,5.3
7,Dean Wade,12:48,.000,.000,1.000,.000,0.0,0.0,0.0,8.3,0.0,0.0,0.0,3.4,69,146,-8.3
8,Tristan Thompson,12:47,1.000,1.000,.000,.000,0.0,11.4,4.9,0.0,0.0,0.0,0.0,3.4,200,144,-6.3
9,Sam Merrill,2:58,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0,147,-23.9
10,Craig Porter Jr.,2:58,.000,.000,.000,.000,0.0,100.0,63.9,100.0,0.0,0.0,0.0,14.8,130,122,15.3
11,Damian Jones,Did Not Play,,,,,,,,,,,,,,,
