,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Klay Thompson,34:20,.557,.500,.389,.222,7.4,10.8,9.3,9.4,0.0,2.2,9.2,29.6,112,126,-4.4
1,Stephen Curry,33:00,.686,.633,.600,.600,0.0,19.6,11.3,39.6,1.6,2.3,9.5,29.7,139,118,11.3
2,Draymond Green,28:57,.666,.625,.500,.500,4.4,12.8,9.2,24.1,0.0,0.0,17.0,19.0,128,126,-1.3
3,Moses Moody,27:39,.650,.650,.400,.000,9.1,3.3,5.8,5.7,0.0,2.8,0.0,16.9,140,128,-0.4
4,Kevon Looney,12:55,.205,.000,.000,.500,19.6,21.4,20.6,18.1,0.0,0.0,0.0,17.7,100,122,-10.9
5,Brandin Podziemski,31:15,.597,.600,.400,.200,8.1,17.7,13.7,9.2,0.0,0.0,0.0,16.3,136,124,-1.3
6,Dario Šarić,26:44,.742,.714,.571,.571,0.0,17.3,10.0,26.5,2.0,0.0,0.0,15.3,166,120,9.3
7,Jonathan Kuminga,23:19,.871,.938,.625,.500,5.4,19.8,13.7,21.6,2.2,3.3,9.3,21.6,154,116,17.1
8,Cory Joseph,21:50,.174,.000,1.000,1.000,0.0,8.5,4.9,10.7,0.0,0.0,0.0,6.2,82,128,-9.7
9,Trayce Jackson-Davis,Did Not Play,,,,,,,,,,,,,,,
10,Lester Quinones,Did Not Play,,,,,,,,,,,,,,,
11,Jerome Robinson,Did Not Play,,,,,,,,,,,,,,,
12,Gui Santos,Did Not Play,,,,,,,,,,,,,,,
