,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Luka Dončić,31:57,14,25,.560,6,12,.500,6,8,.750,2,8,10,11,1,0,4,2,40,35.0,+34
1,Kyrie Irving,27:11,11,16,.688,4,7,.571,0,0,,0,3,3,4,3,0,1,2,26,24.1,+26
2,Dante Exum,25:44,2,9,.222,1,5,.200,0,0,,0,6,6,7,2,0,0,1,5,7.8,+40
3,Derrick Jones Jr.,24:55,4,5,.800,1,2,.500,3,5,.600,1,3,4,1,1,2,0,3,12,12.8,+28
4,Dereck Lively II,24:06,5,6,.833,0,0,,0,0,,1,3,4,1,1,2,0,2,10,11.7,+26
5,Tim Hardaway Jr.,21:53,5,14,.357,4,12,.333,3,4,.750,1,3,4,2,0,0,0,1,17,11.4,+8
6,Olivier-Maxence Prosper,21:13,2,4,.500,1,2,.500,1,2,.500,1,4,5,2,0,0,0,1,6,6.5,+17
7,Seth Curry,18:41,4,7,.571,2,3,.667,0,0,,1,1,2,2,2,0,0,0,10,11.1,+26
8,Dwight Powell,18:16,2,2,1.000,0,0,,0,0,,1,3,4,3,1,0,0,1,4,7.7,+20
9,Jaden Hardy,8:09,3,7,.429,2,4,.500,0,0,,2,1,3,4,0,0,1,1,8,7.4,+10
10,A.J. Lawson,6:39,2,2,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,4,4.1,+7
11,Markieff Morris,5:38,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,1.6,+4
12,Richaun Holmes,5:38,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,1,0,2,1.4,+4
