,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Keyonte George,31:43,.274,.182,.364,.364,0.0,14.1,6.7,52.1,0.0,2.9,28.2,23.6,72,146,-10.6
1,Ochai Agbaji,30:05,.706,.679,.714,.143,0.0,0.0,0.0,0.0,3.1,0.0,0.0,20.8,138,144,6.4
2,Simone Fontecchio,24:04,.595,.500,.600,.400,0.0,9.3,4.4,19.3,0.0,3.8,14.5,12.0,119,146,-2.3
3,John Collins,23:26,.455,.455,.182,.000,8.7,28.6,18.2,0.0,0.0,0.0,15.4,23.4,81,145,-12.6
4,Omer Yurtseven,20:39,.571,.571,.000,.000,14.8,32.4,23.2,0.0,0.0,0.0,36.4,22.4,76,143,-16.3
5,Walker Kessler,27:21,.429,.429,.000,.000,14.9,16.3,15.6,0.0,1.7,0.0,22.2,13.9,84,143,-12.6
6,Taylor Hendricks,24:34,.833,.833,.667,.000,4.2,4.5,4.3,0.0,3.8,3.8,25.0,13.7,110,138,-0.2
7,Collin Sexton,17:55,.465,.000,.250,2.000,0.0,18.7,8.9,38.3,2.6,0.0,21.0,22.4,101,141,-4.3
8,Kris Dunn,17:17,.450,.438,.500,.250,5.9,19.4,12.3,20.8,0.0,0.0,0.0,21.6,108,147,-5.5
9,Talen Horton-Tucker,16:17,.611,.611,.333,.000,0.0,13.7,6.6,12.7,0.0,0.0,10.0,25.9,107,148,-1.2
10,Luka Šamanić,6:39,.200,.200,.400,.000,0.0,16.8,8.0,0.0,0.0,0.0,0.0,31.7,45,148,-24.2
11,Kelly Olynyk,Did Not Dress,,,,,,,,,,,,,,,
