,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyrie Irving,32:55,.773,.773,.409,.000,3.7,19.4,13.3,37.6,2.9,2.4,4.3,30.1,152,87,22.7
1,Luka Dončić,31:19,.620,.575,.400,.200,0.0,23.0,13.9,38.2,3.0,2.6,18.7,36.8,112,85,8.5
2,P.J. Washington,27:52,.218,.250,.500,.333,4.4,14.4,10.4,7.3,0.0,2.9,12.7,12.2,63,95,-8.0
3,Daniel Gafford,22:57,.714,.714,.000,.000,10.7,27.9,21.1,10.9,0.0,3.5,22.2,16.9,120,88,-0.3
4,Josh Green,18:05,1.000,1.000,.500,.000,6.8,8.8,8.0,12.9,0.0,0.0,0.0,9.5,199,99,7.5
5,Tim Hardaway Jr.,26:18,.571,.571,.571,.000,0.0,6.1,3.7,21.0,1.8,0.0,30.0,16.4,96,97,-1.4
6,Jaden Hardy,20:13,.542,.542,.250,.000,0.0,7.9,4.8,6.8,0.0,4.0,0.0,25.6,111,97,0.3
7,Derrick Jones Jr.,19:00,.000,.000,.500,.000,6.5,8.4,7.7,0.0,0.0,0.0,33.3,6.8,28,100,-11.6
8,Dereck Lively II,17:08,.680,.600,.000,.400,7.2,18.7,14.1,6.9,0.0,18.7,0.0,14.8,151,83,10.7
9,Dwight Powell,7:55,.521,.500,.000,1.000,0.0,20.2,12.2,0.0,0.0,0.0,25.8,21.1,76,95,-10.5
10,A.J. Lawson,5:26,.000,.000,.000,.000,0.0,29.4,17.8,0.0,0.0,0.0,0.0,7.9,0,91,-11.7
11,Olivier-Maxence Prosper,5:26,.500,.500,.000,.000,22.7,14.7,17.8,0.0,8.7,14.7,33.3,23.8,81,68,6.1
12,Brandon Williams,5:26,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0,103,-25.7
13,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
