,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Lauri Markkanen,31:36,.539,.467,.400,.400,6.6,22.9,15.3,4.8,3.0,0.0,5.4,23.9,121,120,2.0
1,John Collins,30:56,.631,.591,.273,.182,10.1,23.4,17.2,9.8,1.5,0.0,0.0,15.5,149,124,3.4
2,Jordan Clarkson,30:44,.615,.563,.313,.500,6.8,5.9,6.3,32.9,0.0,0.0,9.3,28.3,132,134,3.6
3,Walker Kessler,22:10,.800,.800,.000,.000,18.8,16.3,17.5,0.0,0.0,4.2,16.7,11.0,143,127,-1.9
4,Talen Horton-Tucker,21:48,.444,.444,.444,.000,0.0,4.2,2.2,25.6,0.0,4.3,10.0,18.6,106,132,-2.3
5,Collin Sexton,19:58,.373,.222,.222,.778,0.0,13.6,7.3,0.0,0.0,0.0,19.9,30.6,69,131,-21.4
6,Ochai Agbaji,19:27,.417,.417,.333,.000,0.0,14.0,7.5,0.0,0.0,0.0,0.0,12.5,97,131,-8.8
7,Keyonte George,18:53,.735,.700,.600,.200,0.0,9.6,5.1,15.2,0.0,0.0,15.5,13.8,134,132,-0.6
8,Kelly Olynyk,16:39,.727,.667,.000,.333,18.8,16.3,17.5,32.7,2.8,0.0,22.5,10.8,149,123,5.5
9,Kris Dunn,15:44,.515,.500,.167,.667,0.0,5.8,3.1,19.2,6.0,0.0,34.0,30.2,75,120,-6.2
10,Simone Fontecchio,2:25,.500,.500,.500,.000,43.2,0.0,20.1,94.0,0.0,0.0,0.0,33.5,143,136,17.8
11,Taylor Hendricks,2:25,.568,,,,0.0,37.5,20.1,0.0,0.0,0.0,0.0,14.7,122,122,-1.8
12,Luka Šamanić,2:25,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,105,136,-6.3
13,Brice Sensabaugh,2:25,.000,.000,.000,.000,43.2,37.5,40.1,0.0,0.0,0.0,0.0,33.5,38,122,-28.8
14,Omer Yurtseven,2:25,,,,,0.0,37.5,20.1,0.0,0.0,0.0,,0.0,0,122,-4.6
