,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Lauri Markkanen,31:36,6,15,.400,2,6,.333,5,6,.833,2,8,10,1,2,0,1,1,19,15.6,-7
1,John Collins,30:56,6,11,.545,1,3,.333,2,2,1.000,3,8,11,2,1,0,0,3,15,15.4,-9
2,Jordan Clarkson,30:44,8,16,.500,2,5,.400,6,8,.750,2,2,4,6,0,0,2,4,24,17.8,-4
3,Walker Kessler,22:10,4,5,.800,0,0,,0,0,,4,4,8,0,0,1,1,3,8,8.6,-14
4,Talen Horton-Tucker,21:48,3,9,.333,2,4,.500,0,0,,0,1,1,4,0,1,1,1,8,5.3,-5
5,Collin Sexton,19:58,2,9,.222,0,2,.000,5,7,.714,0,3,3,0,0,0,3,3,9,-0.6,-10
6,Ochai Agbaji,19:27,2,6,.333,1,2,.500,0,0,,0,3,3,0,0,0,0,2,5,1.7,-11
7,Keyonte George,18:53,3,5,.600,1,3,.333,1,1,1.000,0,2,2,2,0,0,1,0,8,6.7,-9
8,Kelly Olynyk,16:39,2,3,.667,0,0,,1,1,1.000,3,3,6,4,1,0,1,3,5,8.3,-5
9,Kris Dunn,15:44,3,6,.500,0,1,.000,2,4,.500,0,1,1,2,2,0,4,0,8,3.9,-16
10,Simone Fontecchio,2:25,1,2,.500,0,1,.000,0,0,,1,0,1,1,0,0,0,0,2,2.4,+2
11,Luka Šamanić,2:25,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,+2
12,Taylor Hendricks,2:25,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,+2
13,Brice Sensabaugh,2:25,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-0.4,+2
14,Omer Yurtseven,2:25,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+2
