,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Marcus Smart,28:00,4,11,.364,1,7,.143,2,2,1.000,0,2,2,6,4,0,5,3,11,7.5,-28
1,Desmond Bane,27:05,7,19,.368,4,12,.333,3,3,1.000,1,2,3,0,1,0,2,1,21,10.4,-25
2,Jaren Jackson Jr.,26:12,5,17,.294,1,8,.125,8,8,1.000,3,5,8,2,0,1,2,3,19,11.6,-25
3,Ziaire Williams,19:09,2,5,.400,2,5,.400,2,2,1.000,1,3,4,0,0,2,1,2,8,6.5,-12
4,Xavier Tillman Sr.,13:51,0,3,.000,0,0,,0,0,,3,1,4,0,1,0,2,3,0,-1.9,-7
5,David Roddy,23:35,4,8,.500,1,3,.333,0,0,,1,2,3,1,0,1,1,1,9,6.3,-17
6,Luke Kennard,20:52,1,9,.111,1,8,.125,0,0,,0,1,1,3,2,0,0,0,3,1.5,-19
7,Jacob Gilyard,20:00,1,2,.500,1,2,.500,0,0,,0,3,3,6,1,0,0,0,3,8.1,+4
8,Kenneth Lofton Jr.,19:09,4,7,.571,1,1,1.000,3,9,.333,2,3,5,2,2,0,1,5,12,9.0,+5
9,John Konchar,17:31,3,6,.500,1,2,.500,0,0,,3,4,7,2,0,0,0,1,7,8.3,-8
10,Vince Williams Jr.,16:06,2,5,.400,1,4,.250,7,8,.875,0,2,2,3,1,3,1,3,12,12.5,+9
11,Jake LaRavia,8:30,2,4,.500,0,2,.000,0,0,,0,0,0,0,0,0,0,0,4,2.0,+3
12,Ja Morant,Not With Team,,,,,,,,,,,,,,,,,,,,
