,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jaylen Brown,40:53,11,16,.688,5,6,.833,4,5,.800,1,9,10,6,0,0,7,4,31,22.8,+12
1,Derrick White,35:40,5,19,.263,2,10,.200,9,9,1.000,1,4,5,7,3,2,3,2,21,17.1,+7
2,Sam Hauser,34:08,3,7,.429,3,7,.429,0,0,,0,9,9,1,0,1,0,2,9,8.6,-8
3,Luke Kornet,33:20,9,11,.818,0,0,,2,2,1.000,5,3,8,3,0,3,1,3,20,22.3,-2
4,Jrue Holiday,31:41,5,15,.333,3,5,.600,2,4,.500,0,2,2,3,0,0,1,1,15,7.0,+8
5,Payton Pritchard,25:08,3,10,.300,3,8,.375,0,0,,3,2,5,6,0,0,2,3,9,6.9,-3
6,Oshae Brissett,15:18,1,3,.333,0,1,.000,0,0,,2,5,7,1,0,0,1,0,2,2.9,+3
7,Neemias Queta,14:27,3,3,1.000,0,0,,0,0,,1,4,5,1,0,0,0,0,6,7.7,+3
8,Svi Mykhailiuk,7:14,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,0,0,2,5,3.9,-6
9,Dalano Banton,2:11,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,-4
10,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jayson Tatum,Did Not Dress,,,,,,,,,,,,,,,,,,,,
