,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shaedon Sharpe,35:38,.658,.615,.308,.385,2.5,13.8,7.2,10.1,0.0,0.0,16.5,20.7,114,132,-2.4
1,Jerami Grant,27:54,.445,.344,.250,.438,6.4,13.2,9.2,6.3,0.0,6.4,9.5,30.6,93,128,-3.6
2,Scoot Henderson,26:30,.286,.286,.571,.000,0.0,4.6,1.9,16.8,0.0,3.4,36.4,16.8,48,132,-19.0
3,Deandre Ayton,20:37,.470,.429,.000,.143,8.6,41.8,22.5,16.0,4.6,4.3,0.0,14.6,118,111,3.7
4,Matisse Thybulle,10:39,.333,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,73,135,-13.6
5,Toumani Camara,27:40,.355,.344,.313,.125,9.6,0.0,5.6,12.7,0.0,6.4,0.0,24.7,90,131,-5.6
6,Malcolm Brogdon,25:51,.533,.500,.375,.125,3.4,19.0,10.0,40.4,1.8,0.0,10.6,29.5,109,126,4.4
7,Robert Williams,25:42,.773,.667,.000,.667,6.9,23.9,14.1,11.6,3.7,6.9,20.5,7.7,140,117,3.3
8,Jabari Walker,24:24,.581,.500,.333,.333,10.9,20.2,14.8,7.0,7.8,3.6,16.2,20.4,110,110,4.4
9,Kris Murray,5:47,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,8.2,0.0,0.0,7.0,0,117,-8.8
10,Skylar Mays,4:39,.000,.000,.500,.000,0.0,0.0,0.0,28.7,0.0,0.0,33.3,26.1,16,135,-29.2
11,Rayan Rupert,4:39,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0,135,-17.3
12,Moses Brown,Did Not Play,,,,,,,,,,,,,,,
