,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Desmond Bane,37:45,.583,.556,.333,.111,5.3,6.2,5.7,35.6,0.0,0.0,0.0,21.4,136,122,3.5
1,Jaren Jackson Jr.,36:44,.581,.500,.444,.333,2.7,9.6,5.9,0.0,1.3,8.9,12.7,27.5,102,111,2.1
2,Ja Morant,34:53,.678,.639,.333,.333,2.9,23.5,12.4,47.2,1.4,0.0,8.8,27.7,137,116,12.3
3,Marcus Smart,33:06,.265,.200,.500,.300,0.0,17.7,8.1,7.8,1.4,0.0,20.9,18.5,52,117,-17.6
4,Xavier Tillman Sr.,23:27,.667,.667,.000,.000,8.5,15.0,11.5,11.4,0.0,0.0,0.0,5.5,165,121,-2.4
5,Santi Aldama,21:34,.509,.500,.667,.333,4.6,38.0,20.0,18.8,2.2,0.0,12.7,15.6,108,112,0.1
6,Luke Kennard,18:49,.200,.200,.800,.000,0.0,6.2,2.9,0.0,0.0,0.0,0.0,11.4,43,122,-16.8
7,Ziaire Williams,18:08,.750,.750,.583,.000,11.0,25.8,17.8,0.0,2.6,0.0,0.0,28.3,142,113,17.0
8,John Konchar,8:03,.000,.000,.000,.000,0.0,29.1,13.4,14.9,11.9,10.1,33.3,15.9,20,83,2.3
9,David Roddy,7:30,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0,124,-18.8
10,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,
11,Derrick Rose,Did Not Play,,,,,,,,,,,,,,,
