,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Vassell,30:21,3,13,.231,0,6,.000,3,3,1.000,0,0,0,5,0,0,0,1,9,4.2,-38
1,Jeremy Sochan,29:53,9,16,.563,4,6,.667,1,2,.500,2,7,9,4,0,0,3,2,23,17.5,-23
2,Zach Collins,28:03,6,10,.600,2,4,.500,0,0,,1,4,5,4,2,2,2,3,14,14.3,-27
3,Malaki Branham,24:20,5,11,.455,1,4,.250,1,1,1.000,0,3,3,4,0,0,1,2,12,8.2,-22
4,Julian Champagnie,21:28,4,6,.667,2,4,.500,2,2,1.000,0,5,5,1,1,0,0,0,12,12.6,-7
5,Keldon Johnson,23:02,6,16,.375,2,8,.250,2,4,.500,2,3,5,2,0,0,2,2,16,7.3,-8
6,Tre Jones,17:51,4,8,.500,1,4,.250,0,0,,0,1,1,4,0,0,1,1,9,6.7,-23
7,Sandro Mamukelashvili,14:33,4,6,.667,1,3,.333,5,6,.833,3,2,5,3,0,1,1,1,14,15.1,+4
8,Sidy Cissoko,14:23,0,3,.000,0,2,.000,2,2,1.000,0,3,3,0,2,0,0,2,2,2.0,+6
9,Blake Wesley,11:59,2,3,.667,0,0,,1,2,.500,0,1,1,3,3,0,0,1,5,8.3,+7
10,Cedi Osman,9:48,1,3,.333,1,2,.500,0,0,,0,0,0,2,1,0,0,1,3,3.3,-14
11,Devonte' Graham,8:19,0,3,.000,0,2,.000,0,0,,0,5,5,0,0,0,0,0,0,-0.6,+16
12,Doug McDermott,6:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0,-0.8,+4
13,Victor Wembanyama,Did Not Play,,,,,,,,,,,,,,,,,,,,
