,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Vince Williams Jr.,37:02,4,8,.500,1,5,.200,3,3,1.000,0,3,3,9,1,0,4,2,12,11.4,-4
1,Jaren Jackson Jr.,35:48,8,19,.421,2,8,.250,4,5,.800,0,6,6,3,1,0,4,2,22,11.6,-20
2,Santi Aldama,29:27,2,9,.222,2,8,.250,0,0,,0,4,4,5,0,1,1,0,6,4.9,-12
3,Scotty Pippen Jr.,24:40,2,7,.286,2,5,.400,0,0,,2,1,3,6,0,1,0,3,6,7.3,-6
4,John Konchar,15:22,1,2,.500,0,1,.000,0,0,,0,3,3,2,2,1,1,1,2,4.6,-10
5,Luke Kennard,28:37,4,10,.400,4,9,.444,0,0,,0,3,3,1,0,0,2,1,12,5.8,-2
6,Lamar Stevens,26:20,5,10,.500,0,1,.000,0,0,,1,6,7,0,0,2,2,3,10,5.7,-2
7,Yuta Watanabe,25:00,5,12,.417,1,7,.143,0,0,,0,2,2,1,2,0,1,1,11,6.5,-1
8,Trey Jemison,17:44,3,4,.750,0,0,,0,0,,0,5,5,1,1,3,2,4,6,6.1,+12
9,Derrick Rose,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Ziaire Williams,Did Not Play,,,,,,,,,,,,,,,,,,,,
