,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Aaron Gordon,32:20,6,13,.462,1,2,.500,1,2,.500,5,2,7,6,0,0,0,1,14,14.8,+8
1,Reggie Jackson,31:38,9,16,.563,5,8,.625,2,2,1.000,0,2,2,6,0,0,2,4,25,18.6,+11
2,Michael Porter Jr.,31:38,6,16,.375,2,8,.250,3,4,.750,0,7,7,0,1,0,0,1,17,10.5,+3
3,Nikola Jokić,16:24,2,5,.400,0,0,,0,0,,3,6,9,6,0,0,0,1,4,9.0,+5
4,Kentavious Caldwell-Pope,12:32,2,4,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,4,1.5,+10
5,DeAndre Jordan,24:31,2,4,.500,0,0,,5,10,.500,4,6,10,2,1,2,2,5,9,9.4,-6
6,Julian Strawther,22:48,4,9,.444,2,5,.400,6,8,.750,0,6,6,3,1,0,2,1,16,13.0,+12
7,Christian Braun,22:47,4,6,.667,2,4,.500,3,4,.750,1,1,2,2,0,1,3,1,13,9.7,-14
8,Peyton Watson,22:43,1,6,.167,0,0,,2,2,1.000,1,0,1,1,1,1,1,1,4,1.9,+7
9,Justin Holiday,22:38,3,4,.750,2,3,.667,0,0,,1,0,1,2,0,0,0,3,8,7.3,+4
10,Zeke Nnaji,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jalen Pickett,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Hunter Tyson,Did Not Play,,,,,,,,,,,,,,,,,,,,
