,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Joel Embiid,31:27,10,20,.500,2,5,.400,9,12,.750,0,15,15,10,1,2,4,4,31,28.1,+32
1,Tobias Harris,29:53,9,13,.692,1,4,.250,1,3,.333,1,7,8,2,0,2,1,0,20,18.3,+32
2,Tyrese Maxey,29:19,6,12,.500,4,7,.571,5,6,.833,0,1,1,5,0,0,1,2,21,16.6,+24
3,Kelly Oubre Jr.,26:43,5,8,.625,3,5,.600,3,3,1.000,0,3,3,3,3,0,1,3,16,16.2,+28
4,Nicolas Batum,22:23,2,4,.500,1,3,.333,1,1,1.000,2,1,3,2,0,1,1,2,6,6.0,+18
5,Jaden Springer,21:17,2,4,.500,0,2,.000,0,0,,2,0,2,2,1,1,2,4,4,2.9,-15
6,Danuel House Jr.,15:14,2,5,.400,0,2,.000,1,1,1.000,0,0,0,1,0,0,1,1,5,1.6,-2
7,Patrick Beverley,14:06,1,1,1.000,1,1,1.000,0,0,,0,1,1,2,0,0,1,1,3,3.0,+15
8,Paul Reed,12:57,1,3,.333,0,0,,0,0,,0,4,4,0,2,0,0,2,2,2.7,-9
9,Marcus Morris,11:04,0,3,.000,0,0,,2,4,.500,1,1,2,0,1,0,1,0,2,0.1,-7
10,KJ Martin,8:57,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-1.4,-17
11,Mo Bamba,7:03,0,1,.000,0,0,,0,0,,0,2,2,0,1,0,2,3,0,-2.3,-12
12,Ricky Council IV,6:01,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-12
13,Kenneth Lofton Jr.,3:36,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,2,0,0,-2.8,-10
