,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Julius Randle,31:39,.533,.471,.235,.235,0.0,20.4,10.8,46.0,0.0,2.7,9.6,27.8,122,91,7.7
1,OG Anunoby,29:25,.893,.917,.500,.167,7.1,6.3,6.7,0.0,1.7,2.9,7.2,20.0,155,92,13.1
2,Isaiah Hartenstein,27:52,.906,1.000,.000,4.000,18.7,29.8,24.6,14.6,5.5,3.0,42.0,7.2,145,75,7.1
3,Jalen Brunson,25:57,.440,.318,.636,.545,4.0,7.1,5.7,41.2,0.0,0.0,0.0,22.3,130,98,1.1
4,Donte DiVincenzo,18:40,.658,.611,.889,.222,0.0,19.8,10.5,19.3,2.7,0.0,0.0,22.5,148,87,10.5
5,Josh Hart,25:42,.250,.250,.500,.000,4.1,21.6,13.3,21.3,0.0,0.0,42.9,11.6,67,92,-9.6
6,Miles McBride,22:03,.615,.615,.538,.000,4.7,4.2,4.4,0.0,2.3,0.0,13.3,28.9,104,94,1.9
7,Quentin Grimes,21:03,.690,.636,.818,.273,0.0,17.5,9.3,8.9,7.2,0.0,14.0,28.9,120,78,13.1
8,Precious Achiuwa,20:08,.111,.111,.333,.000,25.9,18.3,21.9,6.9,2.5,4.2,10.0,21.1,63,86,-13.2
9,Jericho Sims,7:24,,,,,0.0,12.5,6.6,0.0,6.9,0.0,100.0,5.7,0,81,-4.9
10,Ryan Arcidiacono,6:28,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0,99,-19.2
11,Malachi Flynn,3:39,.532,.000,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,133,101,-5.8
12,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,
