,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Brandon Ingram,36:11,6,12,.500,0,2,.000,7,9,.778,1,2,3,5,0,2,0,2,19,17.6,+2
1,Zion Williamson,34:17,11,16,.688,1,2,.500,5,10,.500,2,6,8,4,2,1,3,1,28,24.5,+2
2,CJ McCollum,33:43,4,10,.400,2,7,.286,3,4,.750,1,4,5,2,1,1,4,4,13,6.6,-2
3,Jonas Valančiūnas,25:42,5,11,.455,0,2,.000,0,0,,2,9,11,5,2,1,6,6,10,6.2,+5
4,Herbert Jones,18:14,2,8,.250,2,4,.500,0,0,,3,0,3,1,0,0,0,1,6,3.6,-13
5,Trey Murphy III,34:26,4,11,.364,3,7,.429,3,3,1.000,1,5,6,0,2,0,1,2,14,10.3,+4
6,Jeremiah Robinson-Earl,21:47,2,5,.400,0,3,.000,0,0,,0,3,3,2,2,1,0,2,4,5.5,-8
7,Dyson Daniels,13:30,0,3,.000,0,2,.000,0,0,,2,1,3,0,0,0,1,0,0,-1.4,-6
8,Naji Marshall,12:17,2,2,1.000,0,0,,2,3,.667,1,1,2,2,0,0,0,1,6,7.0,+4
9,Jose Alvarado,9:53,2,4,.500,0,2,.000,0,0,,0,2,2,0,0,1,1,3,4,1.1,+2
10,Jordan Hawkins,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
