,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Chris Paul,27:33,.805,.750,.750,.375,0.0,14.5,5.7,42.2,1.8,0.0,9.7,14.7,169,129,11.5
1,Klay Thompson,27:26,.230,.150,.600,.200,0.0,9.7,3.8,13.7,1.8,0.0,15.5,18.4,62,130,-13.2
2,Jonathan Kuminga,26:40,.691,.654,.308,.385,0.0,30.0,11.9,14.1,0.0,3.3,20.8,28.2,110,128,3.2
3,Andrew Wiggins,26:16,.462,.462,.308,.000,13.3,10.2,12.0,12.6,0.0,0.0,27.8,26.9,80,134,-12.0
4,Dario Šarić,24:04,.551,.500,.300,.200,3.6,11.1,6.6,24.9,2.0,0.0,8.4,19.4,126,129,2.2
5,Brandin Podziemski,25:00,.825,.786,.571,.286,7.0,32.0,16.9,17.8,0.0,0.0,11.3,13.9,159,131,5.4
6,Moses Moody,22:55,.524,.545,.364,.091,7.6,11.6,9.2,7.1,0.0,3.8,8.0,21.3,108,131,-0.6
7,Cory Joseph,20:27,.214,.214,.857,.000,4.3,6.5,5.2,12.5,0.0,4.3,0.0,13.4,79,131,-7.4
8,Kevon Looney,19:23,.658,.667,.000,.222,31.5,27.5,29.9,9.8,2.5,0.0,9.2,22.0,137,125,5.5
9,Gary Payton II,7:35,.102,.000,.250,.500,11.5,0.0,7.0,0.0,6.4,0.0,0.0,25.2,41,121,-19.0
10,Trayce Jackson-Davis,4:33,,,,,0.0,0.0,0.0,0.0,0.0,19.2,,0.0,0,120,-3.2
11,Lester Quinones,4:16,.000,.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0,136,-38.8
12,Gui Santos,3:52,.333,.333,.333,.000,45.1,34.5,40.9,45.0,0.0,0.0,0.0,30.4,117,130,5.5
13,Draymond Green,Player Suspended,,,,,,,,,,,,,,,
