,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jeremy Sochan,36:48,3,11,.273,1,3,.333,1,2,.500,1,7,8,6,1,0,2,4,8,5.5,-3
1,Keldon Johnson,35:51,7,16,.438,5,9,.556,2,2,1.000,0,9,9,7,1,1,3,1,21,18.5,-12
2,Zach Collins,33:55,10,14,.714,3,5,.600,5,6,.833,2,6,8,5,3,1,3,5,28,27.2,+19
3,Victor Wembanyama,30:28,12,26,.462,2,8,.250,1,1,1.000,1,8,9,0,2,0,4,3,27,13.5,-31
4,Julian Champagnie,25:18,2,5,.400,2,4,.500,3,4,.750,1,1,2,3,0,1,2,3,9,6.5,-9
5,Malaki Branham,27:54,4,10,.400,0,3,.000,2,2,1.000,0,0,0,5,0,0,0,1,10,7.7,-18
6,Doug McDermott,16:16,2,4,.500,1,2,.500,1,2,.500,0,0,0,3,0,0,0,1,6,5.3,+16
7,Cedi Osman,15:06,1,3,.333,1,2,.500,0,0,,0,2,2,1,0,0,0,1,3,2.2,-7
8,Sandro Mamukelashvili,12:09,1,2,.500,0,0,,4,4,1.000,1,2,3,3,0,0,1,1,6,7.0,+21
9,Blake Wesley,3:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-15
10,Charles Bassey,2:27,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,-6
11,Charles Bediako,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Sidy Cissoko,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Sir'Jabari Rice,Did Not Play,,,,,,,,,,,,,,,,,,,,
