,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Cade Cunningham,37:28,.712,.700,.450,.200,0.0,5.6,3.1,37.1,2.6,0.0,24.3,34.0,116,120,5.6
1,Jalen Duren,33:32,.714,.714,.000,.000,0.0,37.3,20.7,8.0,0.0,0.0,22.2,11.9,114,116,-1.5
2,Isaiah Stewart,32:15,.417,.417,.667,.000,8.0,16.2,12.6,0.0,0.0,0.0,25.0,11.0,77,123,-8.6
3,Killian Hayes,28:21,.779,.846,.231,.308,0.0,11.0,6.1,26.0,1.7,3.6,0.0,23.0,160,118,13.4
4,Isaiah Livers,26:57,.322,.313,.625,.375,9.6,7.7,8.6,4.5,0.0,0.0,17.7,18.6,72,126,-12.1
5,Marcus Sasser,19:39,.773,.773,.636,.000,0.0,10.6,5.9,34.5,2.5,0.0,0.0,24.8,164,119,17.3
6,Marvin Bagley III,14:28,.581,.500,.000,.333,26.9,0.0,12.0,10.0,0.0,7.1,12.7,24.1,125,124,-0.2
7,Ausar Thompson,13:10,.750,.750,.500,.000,9.9,47.6,30.7,0.0,0.0,0.0,60.0,16.8,62,112,-13.8
8,Jaden Ivey,12:32,.868,.750,.500,1.000,0.0,16.7,9.2,9.8,0.0,8.1,25.8,13.7,136,117,1.6
9,Alec Burks,11:27,.145,.000,1.000,.333,0.0,0.0,0.0,9.7,0.0,0.0,0.0,13.3,56,128,-12.9
10,Kevin Knox,8:31,.436,.333,.667,.333,0.0,0.0,0.0,0.0,0.0,0.0,36.8,28.3,56,128,-22.1
11,Stanley Umude,1:40,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-5.5
12,James Wiseman,Did Not Play,,,,,,,,,,,,,,,
