,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anfernee Simons,40:51,.685,.648,.556,.185,0.0,5.1,2.4,54.5,1.2,0.0,14.6,36.1,121,122,11.1
1,Jabari Walker,36:51,.222,.200,.400,.800,5.2,19.8,12.2,7.1,2.6,2.2,0.0,7.9,76,111,-6.5
2,Deandre Ayton,34:07,.588,.588,.000,.000,5.6,30.6,17.6,11.8,2.8,0.0,10.5,24.0,107,107,0.6
3,Matisse Thybulle,26:35,.500,.500,.800,.000,3.6,0.0,1.9,21.0,3.6,0.0,16.7,9.7,108,118,-3.1
4,Jerami Grant,10:21,.333,.333,.167,.000,0.0,10.1,4.8,32.3,0.0,0.0,14.3,29.2,69,122,-13.8
5,Toumani Camara,23:08,.558,.444,.111,.444,8.3,9.0,8.6,7.0,4.1,3.6,21.8,25.6,95,112,-1.4
6,Justin Minaya,22:02,.000,.000,1.000,.000,0.0,9.5,4.5,5.7,2.2,3.8,25.0,7.8,14,116,-10.3
7,Kris Murray,17:20,.106,.111,.667,.111,0.0,12.0,5.8,0.0,2.8,0.0,0.0,23.5,23,115,-24.2
8,Duop Reath,12:38,.307,.250,.500,.500,7.6,16.5,11.9,0.0,0.0,0.0,0.0,16.6,76,119,-15.5
9,Rayan Rupert,8:25,1.500,1.500,1.000,.000,0.0,0.0,0.0,17.7,0.0,0.0,0.0,5.1,278,126,4.1
10,Scoot Henderson,6:27,.904,.750,.500,1.500,0.0,16.2,7.8,0.0,0.0,0.0,0.0,22.2,184,120,12.4
11,Taze Moore,1:15,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,106,125,-15.0
