,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Duncan Robinson,40:23,.933,.909,.818,.273,0.0,7.0,3.0,10.9,2.4,0.0,24.5,16.7,134,108,5.2
1,Caleb Martin,36:19,.346,.346,.231,.000,9.0,11.7,10.2,14.8,0.0,2.9,23.5,19.3,81,111,-10.8
2,Jimmy Butler,29:14,.677,.500,.000,.875,7.5,24.1,14.7,47.7,1.7,0.0,26.5,21.3,133,108,5.9
3,Kyle Lowry,24:01,1.345,1.400,.800,.600,0.0,11.8,5.1,6.4,4.1,0.0,24.0,14.3,166,104,14.7
4,Orlando Robinson,12:18,.600,.600,.000,.000,17.7,23.0,20.0,13.3,0.0,0.0,37.5,26.8,84,112,-12.7
5,Jaime Jaquez Jr.,33:10,.517,.500,.125,.063,6.6,17.0,11.1,37.5,1.5,0.0,10.8,22.9,125,109,3.0
6,Jamal Cain,28:53,.543,.500,.500,.167,7.6,4.9,6.4,5.1,3.4,3.6,0.0,18.4,134,103,2.9
7,Kevin Love,20:00,.152,.111,.667,.222,0.0,56.5,24.6,6.2,4.9,5.2,16.8,24.5,39,94,-16.3
8,Thomas Bryant,15:42,.739,.714,.000,.143,41.7,27.0,35.3,0.0,0.0,0.0,11.8,22.2,147,112,0.6
9,Bam Adebayo,Did Not Dress,,,,,,,,,,,,,,,
10,R.J. Hampton,Did Not Play,,,,,,,,,,,,,,,
11,Cole Swider,Did Not Play,,,,,,,,,,,,,,,
