,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyrese Maxey,32:43,8,13,.615,5,8,.625,0,0,,0,2,2,7,2,1,0,1,21,22.9,+43
1,Joel Embiid,29:53,18,23,.783,0,1,.000,6,6,1.000,0,15,15,3,1,2,4,2,42,37.3,+36
2,Tobias Harris,25:11,6,10,.600,1,3,.333,2,2,1.000,1,4,5,4,0,1,1,0,15,14.8,+36
3,De'Anthony Melton,25:10,2,6,.333,2,6,.333,0,0,,0,2,2,2,4,0,1,2,6,6.8,+20
4,Nicolas Batum,20:14,1,3,.333,1,2,.500,0,0,,0,3,3,3,0,0,0,2,3,3.5,+24
5,Kelly Oubre Jr.,20:31,5,10,.500,2,5,.400,0,0,,2,2,4,0,0,0,1,2,12,7.2,+27
6,Marcus Morris,15:33,3,7,.429,0,2,.000,0,0,,0,4,4,1,0,0,0,1,6,3.8,+11
7,Robert Covington,14:07,0,0,,0,0,,0,0,,0,3,3,0,0,1,1,2,0,-0.2,+9
8,Paul Reed,13:48,2,4,.500,0,0,,0,0,,1,2,3,1,0,1,0,1,4,4.3,+11
9,Jaden Springer,12:00,2,5,.400,0,0,,2,2,1.000,1,1,2,1,1,0,2,0,6,4.0,+12
10,Patrick Beverley,8:19,0,1,.000,0,1,.000,3,4,.750,0,0,0,2,0,0,0,1,3,2.9,+14
11,Danuel House Jr.,7:16,3,3,1.000,2,2,1.000,2,2,1.000,0,1,1,2,0,0,0,0,10,10.8,+6
12,Mo Bamba,6:37,3,3,1.000,1,1,1.000,0,1,.000,0,1,1,1,0,0,0,2,7,5.9,+4
13,Furkan Korkmaz,4:19,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+6
14,KJ Martin,4:19,0,0,,0,0,,0,0,,0,0,0,2,2,0,0,1,0,3.0,+6
