,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Mike Conley,37:14,3,14,.214,3,10,.300,0,0,,0,2,2,8,1,0,0,2,9,6.8,+17
1,Rudy Gobert,36:12,6,10,.600,0,0,,5,6,.833,6,10,16,0,1,4,1,1,17,21.6,-1
2,Karl-Anthony Towns,31:50,2,8,.250,1,3,.333,8,8,1.000,0,10,10,3,0,0,6,4,13,5.7,+12
3,Anthony Edwards,28:01,7,16,.438,3,6,.500,4,6,.667,0,5,5,1,0,1,2,2,21,11.9,0
4,Nickeil Alexander-Walker,25:59,1,7,.143,1,5,.200,0,0,,1,1,2,1,0,0,2,2,3,-2.6,-4
5,Naz Reid,25:26,6,9,.667,3,4,.750,0,0,,1,6,7,2,0,2,1,2,15,14.6,+1
6,Kyle Anderson,22:46,2,6,.333,0,0,,3,4,.750,2,3,5,2,0,1,4,1,7,3.2,-7
7,Troy Brown Jr.,21:00,5,6,.833,3,4,.750,4,6,.667,0,3,3,0,0,0,1,2,17,13.1,+1
8,Shake Milton,11:32,1,2,.500,0,1,.000,2,2,1.000,0,1,1,1,1,1,2,1,4,3.3,-4
9,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Josh Minott,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Daishen Nix,Did Not Play,,,,,,,,,,,,,,,,,,,,
