,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Desmond Bane,34:04,8,15,.533,3,6,.500,7,7,1.000,3,2,5,4,1,0,2,5,26,21.2,+4
1,Bismack Biyombo,31:19,7,9,.778,0,0,,0,1,.000,1,8,9,4,0,0,1,4,14,13.4,+6
2,Jaren Jackson Jr.,26:46,7,20,.350,2,8,.250,11,12,.917,3,2,5,0,1,1,2,3,27,16.6,+10
3,John Konchar,23:06,2,5,.400,1,4,.250,0,0,,0,3,3,2,1,1,1,2,5,4.5,-7
4,Jacob Gilyard,12:29,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,3,3,1.5,-14
5,Santi Aldama,35:40,7,15,.467,1,5,.200,2,3,.667,2,8,10,3,1,1,3,2,17,12.7,+19
6,David Roddy,25:44,0,5,.000,0,3,.000,0,2,.000,2,2,4,1,2,0,1,1,0,-1.0,+16
7,Ziaire Williams,24:56,4,8,.500,2,3,.667,7,8,.875,1,6,7,5,1,0,1,1,17,18.2,+27
8,Derrick Rose,14:15,3,4,.750,1,1,1.000,2,3,.667,0,1,1,1,0,0,0,1,9,7.6,+5
9,Kenneth Lofton Jr.,11:41,1,3,.333,0,1,.000,0,0,,0,1,1,2,0,0,1,3,2,-0.2,-6
10,Jake LaRavia,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Vince Williams Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
