,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Keldon Johnson,33:26,8,14,.571,4,7,.571,2,3,.667,0,3,3,1,0,0,0,1,22,16.2,-13
1,Jeremy Sochan,32:04,5,8,.625,1,2,.500,5,6,.833,2,3,5,3,2,0,3,3,16,14.2,-6
2,Victor Wembanyama,31:07,6,17,.353,2,6,.333,5,6,.833,4,9,13,4,1,8,2,5,19,20.0,-6
3,Zach Collins,26:12,4,8,.500,1,3,.333,7,8,.875,4,3,7,6,0,0,3,6,16,14.1,+1
4,Julian Champagnie,20:00,2,6,.333,2,6,.333,0,0,,0,2,2,2,0,0,1,0,6,3.6,+6
5,Cedi Osman,23:35,4,10,.400,3,7,.429,2,2,1.000,2,3,5,1,1,0,1,1,13,10.2,-21
6,Tre Jones,21:22,1,4,.250,0,1,.000,0,1,.000,0,0,0,3,0,0,1,1,2,-0.1,-18
7,Malaki Branham,18:21,2,6,.333,0,3,.000,0,0,,0,1,1,3,0,0,2,2,4,0.2,+2
8,Doug McDermott,16:04,2,5,.400,1,3,.333,0,0,,0,0,0,2,1,0,0,3,5,3.5,-8
9,Sandro Mamukelashvili,11:18,2,5,.400,1,2,.500,0,0,,0,2,2,1,0,1,1,3,5,2.1,-4
10,Charles Bassey,3:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,3,0,-1.9,+1
11,Dominick Barlow,2:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+6
12,Sidy Cissoko,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Blake Wesley,Did Not Play,,,,,,,,,,,,,,,,,,,,
