,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jaylen Brown,35:08,8,20,.400,1,4,.250,3,4,.750,1,3,4,0,4,2,3,3,20,11.6,+10
1,Jrue Holiday,34:58,4,11,.364,3,5,.600,2,2,1.000,0,5,5,6,1,0,3,2,13,9.8,+7
2,Al Horford,33:19,7,9,.778,2,4,.500,4,4,1.000,2,4,6,3,1,2,1,4,20,21.0,+10
3,Derrick White,32:03,5,11,.455,3,4,.750,8,8,1.000,1,5,6,5,1,1,1,2,21,20.9,+20
4,Jayson Tatum,27:27,6,9,.667,2,5,.400,7,9,.778,0,7,7,4,1,1,7,1,21,15.5,-7
5,Sam Hauser,25:52,3,5,.600,3,4,.750,2,2,1.000,1,4,5,1,1,1,3,2,11,9.2,-3
6,Payton Pritchard,23:21,3,7,.429,2,6,.333,2,2,1.000,0,2,2,5,1,0,0,1,10,11.0,-2
7,Neemias Queta,10:11,1,1,1.000,0,0,,3,4,.750,2,3,5,0,0,0,2,1,5,4.2,+3
8,Dalano Banton,10:04,2,4,.500,0,1,.000,0,1,.000,3,2,5,1,0,1,0,1,4,5.3,+1
9,Luke Kornet,7:35,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-9
10,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,,,,,,
