,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Ja Morant,35:19,.641,.567,.600,.800,0.0,15.4,7.9,49.4,1.4,0.0,16.5,31.1,122,101,7.6
1,Desmond Bane,34:15,.706,.706,.353,.000,0.0,9.6,4.9,13.0,0.0,0.0,15.0,26.4,111,105,1.2
2,Jaren Jackson Jr.,32:01,.317,.250,.286,.286,3.6,20.4,12.2,4.6,4.6,11.1,6.0,23.7,71,84,-2.4
3,Marcus Smart,29:43,.285,.143,.571,.571,3.8,3.7,3.8,13.7,0.0,0.0,25.5,17.9,64,106,-15.2
4,Bismack Biyombo,27:56,.500,.500,.000,.000,8.2,23.4,16.0,5.1,1.7,9.5,33.3,9.7,87,91,-1.5
5,Santi Aldama,28:08,.945,.917,.333,.333,8.1,34.9,21.8,0.0,0.0,3.2,0.0,11.1,192,98,8.1
6,Vince Williams Jr.,21:58,.667,.667,.833,.000,5.2,19.9,12.7,14.4,0.0,0.0,25.0,16.5,105,103,-3.5
7,Luke Kennard,20:43,.721,.643,1.000,.429,5.5,21.1,13.5,23.1,0.0,0.0,0.0,18.2,158,103,8.9
8,Derrick Rose,8:37,.500,.500,.250,.000,0.0,0.0,0.0,43.1,0.0,0.0,0.0,21.0,119,107,0.5
9,John Konchar,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-5.6
10,David Roddy,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-5.5
11,Xavier Tillman Sr.,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-5.1
12,Ziaire Williams,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-6.1
