,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Josh Hart,43:07,.621,.625,.500,.167,5.4,23.6,13.5,12.7,1.3,0.0,13.4,17.0,122,134,0.6
1,Jalen Brunson,38:46,.560,.548,.333,.238,0.0,11.3,5.0,24.0,1.5,0.0,7.9,32.0,115,136,3.3
2,Julius Randle,37:42,.524,.421,.421,.579,9.3,23.1,15.5,26.4,0.0,0.0,11.2,35.0,115,137,0.9
3,Mitchell Robinson,33:10,.694,1.000,.000,1.000,10.6,13.2,11.7,4.8,1.7,8.0,25.8,5.8,124,130,-0.3
4,Quentin Grimes,28:25,1.000,1.000,1.000,.000,0.0,0.0,0.0,6.4,0.0,0.0,0.0,10.4,199,142,5.8
5,Immanuel Quickley,25:34,.298,.150,.200,.400,0.0,34.1,15.2,6.0,2.2,0.0,0.0,22.6,79,129,-11.3
6,Donte DiVincenzo,16:24,.417,.417,.667,.000,7.1,0.0,4.0,10.8,0.0,0.0,0.0,18.0,109,142,-6.2
7,Isaiah Hartenstein,14:49,.750,.750,.500,.000,23.7,0.0,13.1,10.9,3.8,0.0,0.0,6.6,191,133,6.6
8,Miles McBride,1:06,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0,142,-49.0
9,Jericho Sims,0:55,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,142,-7.3
10,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,
11,RJ Barrett,Did Not Dress,,,,,,,,,,,,,,,
12,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,
