,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Keldon Johnson,33:04,.455,.500,.444,.222,0.0,21.2,10.9,30.4,0.0,0.0,23.3,17.2,91,132,-5.5
1,Victor Wembanyama,30:11,.421,.286,.286,.429,14.1,16.6,15.4,8.5,0.0,2.7,15.3,28.7,91,132,-10.9
2,Jeremy Sochan,29:14,.667,.667,.333,.000,0.0,20.5,10.6,25.3,0.0,0.0,0.0,18.1,142,132,3.9
3,Zach Collins,24:30,.799,.750,.333,.333,8.7,20.4,14.7,16.3,0.0,10.1,22.5,16.0,132,125,4.7
4,Malaki Branham,23:34,.778,.778,.222,.000,0.0,0.0,0.0,6.4,0.0,0.0,10.0,18.7,128,139,-0.8
5,Tre Jones,25:13,.524,.545,.182,.091,0.0,4.0,2.0,29.2,2.0,3.3,0.0,20.0,120,131,2.9
6,Doug McDermott,21:38,.611,.611,.889,.000,4.9,9.2,7.2,6.3,0.0,0.0,25.0,24.5,89,136,-8.6
7,Charles Bassey,14:52,1.000,1.000,.000,.000,7.2,20.2,13.9,9.4,3.4,11.1,0.0,8.9,205,117,11.3
8,Cedi Osman,13:25,.250,.250,.750,.000,8.0,14.9,11.5,17.7,0.0,0.0,0.0,13.2,91,135,-7.8
9,Devin Vassell,11:55,.333,.333,.333,.000,0.0,16.8,8.7,22.4,0.0,0.0,14.3,25.9,73,134,-13.4
10,Dominick Barlow,3:06,.532,1.000,.000,2.000,0.0,32.3,16.6,0.0,0.0,0.0,0.0,26.8,74,128,-4.1
11,Julian Champagnie,3:06,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0,140,-36.1
12,Sandro Mamukelashvili,3:06,.000,.000,1.000,.000,34.4,0.0,16.6,0.0,0.0,0.0,0.0,14.2,66,138,-26.1
13,Blake Wesley,3:06,.667,.667,.000,.000,34.4,32.3,33.3,100.0,0.0,0.0,0.0,42.7,146,128,28.4
14,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,
