,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Franz Wagner,35:52,8,16,.500,3,8,.375,2,3,.667,3,5,8,5,0,0,0,2,21,18.9,-8
1,Paolo Banchero,35:21,6,15,.400,4,7,.571,3,6,.500,0,6,6,3,2,1,2,0,19,14.3,-16
2,Jalen Suggs,32:02,4,13,.308,2,7,.286,0,0,,0,2,2,2,2,1,3,2,10,3.4,-27
3,Goga Bitadze,24:24,6,7,.857,0,1,.000,2,2,1.000,1,2,3,1,2,0,0,4,14,13.9,-14
4,Anthony Black,19:08,1,4,.250,0,3,.000,0,0,,0,0,0,1,0,0,1,2,2,-1.5,-4
5,Cole Anthony,27:54,2,10,.200,2,8,.250,4,4,1.000,3,3,6,2,0,0,4,0,10,4.2,+1
6,Moritz Wagner,21:19,3,4,.750,0,0,,5,6,.833,1,5,6,4,0,0,1,3,11,11.8,-7
7,Joe Ingles,20:51,4,4,1.000,3,3,1.000,0,0,,1,2,3,4,1,1,1,1,11,14.2,-10
8,Jonathan Isaac,12:10,1,4,.250,1,4,.250,0,0,,0,3,3,1,2,1,2,1,3,2.5,+2
9,Caleb Houstan,4:31,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,2.3,-8
10,Jett Howard,4:22,0,4,.000,0,4,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.8,-4
11,Chuma Okeke,2:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
