,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Anthony Davis,31:13,5,10,.500,0,2,.000,6,8,.750,5,10,15,5,2,2,2,1,16,21.2,+35
1,Cam Reddish,23:26,3,6,.500,1,2,.500,2,2,1.000,2,3,5,2,0,0,1,1,9,8.3,+31
2,Taurean Prince,23:17,5,9,.556,5,8,.625,0,0,,0,3,3,1,1,0,0,3,15,12.1,+23
3,LeBron James,22:32,9,12,.750,4,4,1.000,8,8,1.000,0,5,5,8,0,0,0,1,30,31.9,+36
4,D'Angelo Russell,21:59,6,10,.600,2,5,.400,0,0,,0,3,3,1,1,0,4,1,14,7.6,+23
5,Austin Reaves,23:12,5,9,.556,3,6,.500,4,4,1.000,0,5,5,7,1,0,2,0,17,18.1,+21
6,Rui Hachimura,21:21,5,9,.556,1,3,.333,1,2,.500,0,1,1,2,0,0,0,3,12,7.8,+9
7,Max Christie,17:03,3,5,.600,0,1,.000,0,2,.000,0,2,2,0,1,0,0,1,6,4.1,+6
8,Jaxson Hayes,16:46,2,3,.667,0,1,.000,0,1,.000,0,4,4,0,0,0,1,4,4,0.9,+9
9,Jarred Vanderbilt,14:24,1,2,.500,0,0,,0,0,,0,5,5,1,0,1,0,0,2,3.9,+9
10,Christian Wood,8:15,2,4,.500,0,1,.000,0,0,,3,3,6,2,0,0,2,0,4,4.4,+6
11,Maxwell Lewis,8:15,1,4,.250,1,2,.500,0,0,,0,1,1,1,0,0,1,0,3,0.6,+6
12,Jalen Hood-Schifino,8:15,0,3,.000,0,0,,1,2,.500,1,3,4,1,0,1,1,1,1,0.1,+6
