,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jayson Tatum,33:18,6,17,.353,4,11,.364,7,9,.778,1,9,10,3,0,0,2,1,23,15.8,+28
1,Jrue Holiday,32:50,6,14,.429,1,5,.200,0,0,,3,9,12,9,2,0,0,2,13,17.9,+26
2,Jaylen Brown,29:29,10,19,.526,5,9,.556,3,5,.600,0,3,3,5,1,0,3,0,28,20.3,+6
3,Derrick White,26:49,4,10,.400,2,5,.400,1,2,.500,0,4,4,5,0,1,0,2,11,9.8,+1
4,Kristaps Porziņģis,24:40,2,4,.500,0,2,.000,5,5,1.000,0,2,2,2,0,1,0,2,9,8.9,+20
5,Payton Pritchard,30:28,5,10,.500,2,7,.286,1,2,.500,4,1,5,3,1,0,0,1,13,13.4,+9
6,Sam Hauser,24:38,5,10,.500,5,10,.500,0,0,,1,1,2,1,0,0,0,1,15,11.3,-1
7,Luke Kornet,17:53,3,5,.600,0,0,,1,1,1.000,6,3,9,1,0,1,0,1,7,10.8,-2
8,Svi Mykhailiuk,8:35,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,1,0,-2.8,-5
9,Oshae Brissett,7:46,0,3,.000,0,2,.000,2,4,.500,1,2,3,0,1,0,0,2,2,0.6,-6
10,Dalano Banton,3:32,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-6
11,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,,,,,,
