,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Stephen Curry,31:18,.671,.594,.500,.375,0.0,9.0,4.9,30.5,0.0,0.0,5.1,27.2,148,120,6.4
1,Klay Thompson,30:09,.621,.583,.556,.167,3.7,3.1,3.4,12.5,0.0,3.1,9.4,30.7,124,121,-0.1
2,Andrew Wiggins,29:27,.470,.364,.364,.364,7.6,9.6,8.7,3.7,0.0,6.4,0.0,18.8,117,116,-7.3
3,Dario Šarić,16:15,.833,.833,.500,.000,6.9,11.6,9.4,22.6,3.0,0.0,0.0,16.0,182,113,15.3
4,Kevon Looney,9:56,.500,.500,.000,.000,22.5,47.4,36.0,10.5,4.9,9.5,33.3,13.1,115,89,4.4
5,Jonathan Kuminga,28:51,.947,1.000,.000,.455,0.0,29.4,15.9,10.2,3.4,6.5,7.0,21.3,174,101,16.4
6,Brandin Podziemski,26:42,.556,.556,.111,.000,0.0,10.6,5.7,8.6,0.0,0.0,18.2,17.9,98,120,-8.9
7,Draymond Green,22:47,1.000,1.000,.500,.000,4.9,16.5,11.2,15.6,4.3,4.1,25.0,15.2,151,105,10.5
8,Cory Joseph,20:36,1.333,1.333,.667,.000,0.0,9.1,5.0,5.3,0.0,0.0,0.0,6.3,261,120,4.8
9,Trayce Jackson-Davis,15:17,.347,.500,.000,1.000,14.6,24.6,20.0,7.0,0.0,12.3,0.0,16.3,100,107,-6.3
10,Lester Quinones,2:54,.500,.500,.500,.000,38.5,64.9,52.8,0.0,0.0,0.0,33.3,44.9,84,99,-16.8
11,Jerome Robinson,2:54,.000,.000,.500,.000,0.0,0.0,0.0,32.5,0.0,0.0,0.0,29.9,40,124,-29.0
12,Gui Santos,2:54,.000,.000,.000,.000,38.5,0.0,17.6,0.0,0.0,0.0,0.0,15.0,83,124,-19.4
