,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,RJ Barrett,36:10,.787,.775,.400,.400,0.0,15.6,9.0,21.1,1.4,0.0,0.0,29.1,163,122,12.6
1,Jakob Poeltl,30:51,.686,.750,.000,.625,12.6,24.4,19.4,17.0,0.0,0.0,16.4,17.7,135,121,-1.2
2,Pascal Siakam,30:10,.727,.727,.273,.000,4.3,15.6,10.8,21.8,0.0,5.9,8.3,17.8,147,122,6.2
3,Immanuel Quickley,26:02,.450,.450,.400,.000,5.0,14.5,10.5,38.7,1.9,0.0,0.0,17.2,138,121,2.6
4,Scottie Barnes,23:40,.273,.273,.364,.000,5.5,4.0,4.6,12.4,2.1,3.8,15.4,24.6,70,123,-16.6
5,Dennis Schröder,27:47,.623,.650,.300,.100,0.0,10.2,5.9,15.5,0.0,0.0,0.0,16.8,137,127,-7.5
6,Gary Trent Jr.,26:23,.636,.636,.455,.000,0.0,3.6,2.1,4.1,3.7,3.4,0.0,18.7,128,119,0.5
7,Chris Boucher,16:03,1.214,1.214,.429,.000,16.2,41.0,30.6,8.8,3.1,5.5,0.0,19.5,237,104,30.1
8,Jontay Porter,11:38,.333,.333,.667,.000,11.2,8.1,9.4,8.1,4.2,7.6,0.0,11.6,110,114,-3.1
9,Jalen McDaniels,3:44,,,,,0.0,0.0,0.0,23.4,0.0,0.0,,0.0,227,131,1.9
10,Garrett Temple,3:44,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,68,131,-13.4
11,Thaddeus Young,3:44,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,36.0,79,131,-10.1
