,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Rudy Gobert,35:48,.743,.667,.000,.444,34.5,31.4,32.7,3.7,1.5,15.8,15.7,15.2,153,96,7.4
1,Nickeil Alexander-Walker,34:12,.709,.667,.889,.222,8.0,0.0,3.4,7.3,0.0,2.8,16.8,14.8,137,118,0.3
2,Mike Conley,32:26,.720,.636,.273,.455,0.0,12.6,7.2,29.5,0.0,0.0,13.2,20.0,151,117,3.3
3,Karl-Anthony Towns,29:25,.668,.571,.286,.643,9.3,17.4,13.9,25.0,1.8,0.0,5.3,27.5,156,111,9.5
4,Anthony Edwards,3:43,.000,.000,.000,.000,0.0,0.0,0.0,29.4,0.0,0.0,0.0,11.5,79,120,-11.4
5,Troy Brown Jr.,30:06,1.000,1.000,.600,.000,4.6,10.2,7.8,20.4,1.7,0.0,9.1,15.6,183,113,15.1
6,Naz Reid,23:30,.417,.417,.417,.000,0.0,39.1,22.4,12.1,2.2,4.0,7.7,23.6,99,102,-5.3
7,Kyle Anderson,22:06,.274,.182,.545,.364,6.2,23.1,15.9,27.4,0.0,0.0,13.6,28.5,88,114,-14.7
8,Shake Milton,21:48,.860,.833,.556,.222,0.0,9.4,5.4,7.2,0.0,0.0,16.8,23.3,139,118,4.9
9,Luka Garza,3:28,.000,.000,.000,.000,0.0,0.0,0.0,31.5,0.0,0.0,0.0,12.3,79,119,-12.3
10,Wendell Moore Jr.,3:28,.000,.000,1.000,.000,0.0,0.0,0.0,31.5,0.0,0.0,0.0,12.3,79,120,-10.4
11,Jordan McLaughlin,Did Not Play,,,,,,,,,,,,,,,
