,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Max Strus,40:32,.557,.523,.773,.136,0.0,3.1,1.4,29.2,2.5,2.6,11.4,28.0,113,101,5.7
1,Craig Porter Jr.,39:23,.586,.607,.214,.357,2.6,19.2,10.0,33.3,1.3,2.7,15.6,21.0,115,102,4.3
2,Dean Wade,36:20,.458,.458,.833,.000,2.8,20.9,10.9,3.9,2.8,0.0,7.7,15.4,96,100,-2.1
3,Jarrett Allen,34:57,.709,.667,.111,1.111,23.4,32.5,27.5,31.3,1.5,3.1,0.0,16.5,172,99,17.3
4,Isaac Okoro,34:30,.497,.333,.556,.778,0.0,11.0,4.9,12.0,0.0,0.0,7.6,16.3,113,108,-5.9
5,Georges Niang,20:55,.292,.292,.417,.000,4.9,24.2,13.5,0.0,0.0,0.0,14.3,28.8,59,106,-22.0
6,Tristan Thompson,13:03,.750,.750,.000,.000,31.3,19.4,26.0,13.2,0.0,0.0,20.0,16.5,139,107,2.8
7,Damian Jones,11:34,.676,.625,.500,.250,0.0,21.8,9.8,13.5,4.4,0.0,18.4,20.3,114,96,-1.3
8,Emoni Bates,8:46,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,12.2,0.0,9.8,147,100,6.6
9,Caris LeVert,Did Not Dress,,,,,,,,,,,,,,,
10,Sam Merrill,Did Not Dress,,,,,,,,,,,,,,,
11,Isaiah Mobley,Did Not Play,,,,,,,,,,,,,,,
