,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Vince Williams Jr.,29:47,.317,.214,.571,.286,12.4,30.5,19.9,9.1,0.0,0.0,0.0,11.4,105,146,-11.7
1,Jaren Jackson Jr.,27:49,.418,.367,.200,.267,3.3,14.0,7.8,12.2,3.5,0.0,0.0,26.1,96,141,-6.3
2,Desmond Bane,25:12,.829,.808,.385,.154,0.0,5.1,2.1,19.2,1.9,0.0,12.6,27.3,134,147,5.7
3,Marcus Smart,23:03,.539,.500,.429,.286,4.0,11.3,7.0,42.5,2.1,0.0,16.0,35.2,103,145,-2.7
4,Bismack Biyombo,21:56,.250,.250,.000,.000,4.2,23.7,12.3,6.3,0.0,4.0,33.3,11.8,52,145,-17.4
5,David Roddy,28:53,.599,.611,.222,.889,0.0,0.0,0.0,11.6,0.0,0.0,0.0,18.7,126,153,-4.7
6,John Konchar,24:57,.530,.500,.556,.111,11.1,20.8,15.1,19.7,3.9,3.5,9.6,18.1,117,137,1.7
7,Ziaire Williams,24:25,.394,.313,.375,.250,3.8,5.3,4.4,5.9,2.0,3.6,10.1,17.5,85,145,-10.2
8,Xavier Tillman Sr.,21:58,.381,.357,.571,.286,0.0,17.7,7.4,26.8,2.2,4.0,20.2,19.4,79,141,-5.5
9,Jacob Gilyard,12:00,1.000,1.000,1.000,.000,0.0,0.0,0.0,13.8,0.0,7.3,0.0,10.8,189,148,6.8
10,Santi Aldama,Did Not Play,,,,,,,,,,,,,,,
11,Ja Morant,Did Not Play,,,,,,,,,,,,,,,
