,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Corey Kispert,27:54,3,14,.214,1,10,.100,3,3,1.000,0,1,1,2,0,0,0,2,10,2.3,-28
1,Kyle Kuzma,25:12,4,10,.400,2,5,.400,2,2,1.000,2,5,7,8,0,0,5,1,12,9.7,-25
2,Tyus Jones,24:26,2,6,.333,0,3,.000,0,0,,1,1,2,4,0,0,2,1,4,2.0,-18
3,Daniel Gafford,18:10,6,8,.750,0,0,,0,0,,1,3,4,0,0,2,0,2,12,11.0,-18
4,Deni Avdija,16:49,3,8,.375,1,4,.250,2,2,1.000,1,5,6,2,0,0,3,2,9,4.4,-17
5,Bilal Coulibaly,31:40,3,5,.600,1,2,.500,0,0,,0,3,3,2,1,1,3,1,7,5.3,-1
6,Mike Muscala,17:36,2,3,.667,1,2,.500,0,0,,0,6,6,4,0,2,1,0,5,8.7,-8
7,Anthony Gill,17:30,4,6,.667,0,1,.000,2,2,1.000,1,2,3,1,0,0,2,1,10,7.0,-8
8,Landry Shamet,16:31,5,9,.556,2,5,.400,0,0,,0,1,1,2,0,0,1,1,12,8.0,-18
9,Jared Butler,16:26,5,8,.625,2,4,.500,1,1,1.000,0,2,2,5,2,1,2,4,13,12.6,-5
10,Johnny Davis,15:44,2,5,.400,0,1,.000,0,0,,0,3,3,2,1,0,1,1,4,3.2,+5
11,Eugene Omoruyi,12:00,4,6,.667,0,1,.000,2,2,1.000,2,1,3,1,1,0,0,1,10,10.4,+1
12,Jordan Poole,Did Not Play,,,,,,,,,,,,,,,,,,,,
