,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Scottie Barnes,34:19,9,15,.600,1,5,.200,4,8,.500,1,3,4,8,1,2,3,2,23,20.3,-19
1,Pascal Siakam,34:04,5,11,.455,2,3,.667,3,4,.750,0,5,5,4,2,0,1,1,15,13.8,-9
2,OG Anunoby,32:39,3,8,.375,1,4,.250,0,0,,0,2,2,4,0,0,2,0,7,4.0,-19
3,Dennis Schröder,31:14,3,7,.429,0,2,.000,0,0,,0,2,2,4,2,0,1,5,6,4.7,-20
4,Jakob Poeltl,25:20,7,7,1.000,0,0,,1,2,.500,2,6,8,0,2,1,3,4,15,13.8,-12
5,Gary Trent Jr.,20:28,3,8,.375,2,5,.400,0,0,,0,2,2,3,0,0,1,1,8,4.9,-11
6,Malachi Flynn,18:59,3,4,.750,2,2,1.000,3,4,.750,0,4,4,1,0,1,2,4,11,8.0,-3
7,Precious Achiuwa,17:20,4,7,.571,0,2,.000,1,2,.500,0,2,2,5,0,0,0,1,9,9.0,-9
8,Chris Boucher,14:44,2,4,.500,1,3,.333,2,5,.400,0,3,3,0,1,2,1,1,7,5.7,-7
9,Gradey Dick,2:43,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,0,3,1.3,+1
10,Jalen McDaniels,2:43,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,+1
11,Garrett Temple,2:43,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+1
12,Thaddeus Young,2:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
13,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
