,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Scottie Barnes,33:29,8,16,.500,4,8,.500,0,0,,5,7,12,8,3,2,2,0,20,25.6,+10
1,Pascal Siakam,31:48,9,15,.600,0,2,.000,4,5,.800,1,5,6,11,1,0,4,3,22,20.4,+16
2,OG Anunoby,29:20,11,16,.688,3,7,.429,1,2,.500,2,4,6,2,0,0,1,1,26,21.4,+24
3,Gary Trent Jr.,26:22,4,10,.400,3,8,.375,1,2,.500,0,2,2,4,2,0,1,1,12,10.2,+8
4,Jakob Poeltl,21:22,4,6,.667,0,0,,2,4,.500,3,5,8,2,2,1,2,4,10,10.7,+16
5,Dennis Schröder,28:26,4,6,.667,1,2,.500,0,0,,0,4,4,10,0,0,3,1,9,11.2,+29
6,Jalen McDaniels,18:51,2,7,.286,0,4,.000,2,2,1.000,0,4,4,1,1,0,0,2,6,4.0,+11
7,Otto Porter Jr.,12:55,3,3,1.000,0,0,,0,0,,0,2,2,2,1,1,0,2,6,8.0,+12
8,Chris Boucher,12:15,2,5,.400,2,4,.500,0,0,,1,3,4,0,0,0,0,3,6,3.7,+7
9,Precious Achiuwa,10:33,1,2,.500,0,0,,1,2,.500,0,1,1,0,1,1,1,0,3,2.6,+5
10,Malachi Flynn,4:53,2,3,.667,2,3,.667,0,0,,1,0,1,0,0,0,2,1,6,3.0,+4
11,Gradey Dick,4:53,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,1,0,0,0,3,3.7,+4
12,Thaddeus Young,4:53,1,1,1.000,0,0,,1,1,1.000,1,2,3,3,0,0,1,0,3,5.1,+4
